SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S4_67071859,4,67071859,5.06222659182928e-08,0.485436893203884,309,NA,NA,0.000608074658210534,NA
S6_134304012,6,134304012,2.94005135632776e-05,0.0323624595469256,309,NA,NA,0.176579484461045,NA
S6_102601070,6,102601070,5.51522439841373e-05,0.114886731391586,309,NA,NA,0.220829584912486,NA
S4_146135847,4,146135847,7.60081897924517e-05,0.0355987055016181,309,NA,NA,0.228252593946732,NA
S4_46936174,4,46936174,0.000218906343307884,0.0550161812297735,309,NA,NA,0.525900599162861,NA
S4_163994489,4,163994489,0.000319031052912834,0.0323624595469255,309,NA,NA,0.626319473715762,NA
S3_229741793,3,229741793,0.000433555018287967,0.453074433656958,309,NA,NA,0.626319473715762,NA
S7_160810060,7,160810060,0.000480654936564095,0.325242718446602,309,NA,NA,0.626319473715762,NA
S5_18537619,5,18537619,0.000516750187807089,0.257281553398058,309,NA,NA,0.626319473715762,NA
S6_120813575,6,120813575,0.00052810898793593,0.080906148867314,309,NA,NA,0.626319473715762,NA
S5_7357759,5,7357759,0.0005830686875807,0.0906148867313916,309,NA,NA,0.626319473715762,NA
S3_220678709,3,220678709,0.00062607895247306,0.0970873786407767,309,NA,NA,0.626319473715762,NA
S3_217895091,3,217895091,0.000721503275847606,0.0857605177993528,309,NA,NA,0.626319473715762,NA
S5_7443296,5,7443296,0.000729976076591798,0.0841423948220065,309,NA,NA,0.626319473715762,NA
S1_2740925,1,2740925,0.00088360727389029,0.233009708737864,309,NA,NA,0.667134221974332,NA
S4_76277190,4,76277190,0.000888623672293482,0.0647249190938511,309,NA,NA,0.667134221974332,NA
S9_130919929,9,130919929,0.000970882508519314,0.113268608414239,309,NA,NA,0.67539394405099,NA
S5_125805333,5,125805333,0.00101365340309944,0.105177993527508,309,NA,NA,0.67539394405099,NA
S5_167784614,5,167784614,0.00106830543930809,0.0258899676375405,309,NA,NA,0.67539394405099,NA
S8_169191342,8,169191342,0.00115315776605911,0.0501618122977346,309,NA,NA,0.689074290652079,NA
S2_177750327,2,177750327,0.00120467533330783,0.255663430420712,309,NA,NA,0.689074290652079,NA
S6_133799288,6,133799288,0.00130929756296989,0.0533980582524272,309,NA,NA,0.712906265677079,NA
S6_135536274,6,135536274,0.00136503863724383,0.0453074433656958,309,NA,NA,0.712906265677079,NA
S2_213163108,2,213163108,0.00148753111354738,0.116504854368932,309,NA,NA,0.719699671745958,NA
S1_276539461,1,276539461,0.00149787643969771,0.252427184466019,309,NA,NA,0.719699671745958,NA
S7_171631639,7,171631639,0.0016159008644226,0.0809061488673139,309,NA,NA,0.739236714465216,NA
S3_125715289,3,125715289,0.00180218897358217,0.44336569579288,309,NA,NA,0.739236714465216,NA
S5_14138394,5,14138394,0.00180875919744632,0.389967637540453,309,NA,NA,0.739236714465216,NA
S1_2803686,1,2803686,0.00181491104855285,0.135922330097087,309,NA,NA,0.739236714465216,NA
S5_4765734,5,4765734,0.00188493979876945,0.058252427184466,309,NA,NA,0.739236714465216,NA
S1_82024978,1,82024978,0.00193404437911292,0.0372168284789643,309,NA,NA,0.739236714465216,NA
S7_30505677,7,30505677,0.00201335530833832,0.34789644012945,309,NA,NA,0.739236714465216,NA
S3_214829992,3,214829992,0.00206864692357727,0.148867313915858,309,NA,NA,0.739236714465216,NA
S5_114095527,5,114095527,0.00212816574946334,0.0711974110032363,309,NA,NA,0.739236714465216,NA
S5_208094128,5,208094128,0.00215484254187848,0.0550161812297735,309,NA,NA,0.739236714465216,NA
S1_225044263,1,225044263,0.0022154946487469,0.237864077669903,309,NA,NA,0.739236714465216,NA
S6_166170747,6,166170747,0.00232687358272184,0.0792880258899676,309,NA,NA,0.755416364206884,NA
S6_120917191,6,120917191,0.00245828806530465,0.051779935275081,309,NA,NA,0.777077795801038,NA
S1_110637947,1,110637947,0.00259621452337855,0.0776699029126214,309,NA,NA,0.783879453217234,NA
S4_60024473,4,60024473,0.00261032118953458,0.0614886731391586,309,NA,NA,0.783879453217234,NA
S4_144732519,4,144732519,0.00275042311381093,0.0485436893203883,309,NA,NA,0.798836613532325,NA
S5_29918567,5,29918567,0.00312074992592689,0.378640776699029,309,NA,NA,0.798836613532325,NA
S4_234405073,4,234405073,0.00327841018712489,0.0906148867313916,309,NA,NA,0.798836613532325,NA
S8_5531988,8,5531988,0.00329679898378959,0.255663430420712,309,NA,NA,0.798836613532325,NA
S6_166171511,6,166171511,0.00331384268301714,0.0744336569579288,309,NA,NA,0.798836613532325,NA
S6_118087399,6,118087399,0.00332674136608537,0.229773462783172,309,NA,NA,0.798836613532325,NA
S10_144934798,10,144934798,0.00332759196355931,0.275080906148867,309,NA,NA,0.798836613532325,NA
S10_144934801,10,144934801,0.00332759196355931,0.275080906148867,309,NA,NA,0.798836613532325,NA
S2_15973716,2,15973716,0.00335736783205333,0.121359223300971,309,NA,NA,0.798836613532325,NA
S5_76381644,5,76381644,0.00351590388286743,0.242718446601942,309,NA,NA,0.798836613532325,NA
S3_228998452,3,228998452,0.0035183293002144,0.498381877022654,309,NA,NA,0.798836613532325,NA
S1_222550256,1,222550256,0.00358417759610622,0.216828478964401,309,NA,NA,0.798836613532325,NA
S5_29918580,5,29918580,0.00361276721084617,0.385113268608414,309,NA,NA,0.798836613532325,NA
S4_237687581,4,237687581,0.00378629220443443,0.0550161812297735,309,NA,NA,0.798836613532325,NA
