SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S2_229420138,2,229420138,5.0014745781128e-07,0.289644012944984,309,NA,NA,0.00600777126322909,NA
S10_116797067,10,116797067,2.48504946205117e-06,0.496763754045307,309,NA,NA,0.0149252070690793,NA
S10_80576147,10,80576147,0.000148110224964571,0.236245954692557,309,NA,NA,0.585771639333741,NA
S3_217837353,3,217837353,0.000195062150960287,0.116504854368932,309,NA,NA,0.585771639333741,NA
S10_80576138,10,80576138,0.00030996853822113,0.22168284789644,309,NA,NA,0.655660090529573,NA
S8_2902059,8,2902059,0.000327502542722065,0.296116504854369,309,NA,NA,0.655660090529573,NA
S5_213946178,5,213946178,0.000455733573132087,0.161812297734628,309,NA,NA,0.760531754307488,NA
S4_834460,4,834460,0.000539002127247903,0.257281553398058,309,NA,NA,0.760531754307488,NA
S3_217237944,3,217237944,0.000616606185251544,0.111650485436893,309,NA,NA,0.760531754307488,NA
S10_80576176,10,80576176,0.000689828006515184,0.203883495145631,309,NA,NA,0.760531754307488,NA
S10_80576135,10,80576135,0.000704752511660846,0.202265372168285,309,NA,NA,0.760531754307488,NA
S2_61470544,2,61470544,0.000771514102955678,0.205501618122977,309,NA,NA,0.760531754307488,NA
S3_213626963,3,213626963,0.000826080758398822,0.098705501618123,309,NA,NA,0.760531754307488,NA
S8_127722218,8,127722218,0.000886400646046023,0.383495145631068,309,NA,NA,0.760531754307488,NA
S2_148564919,2,148564919,0.000958766914440274,0.284789644012945,309,NA,NA,0.767780545083772,NA
S8_8290329,8,8290329,0.00127688011402807,0.271844660194175,309,NA,NA,0.933918597737445,NA
S2_61470517,2,61470517,0.0015379644708421,0.186084142394822,309,NA,NA,0.933918597737445,NA
S8_171751162,8,171751162,0.00163133851483106,0.0711974110032362,309,NA,NA,0.933918597737445,NA
S10_4675761,10,4675761,0.00163918078236656,0.0517799352750809,309,NA,NA,0.933918597737445,NA
S3_220678709,3,220678709,0.00169177402390338,0.0970873786407767,309,NA,NA,0.933918597737445,NA
S8_8290322,8,8290322,0.00169268572882948,0.29126213592233,309,NA,NA,0.933918597737445,NA
S5_77255605,5,77255605,0.00183867538504553,0.0663430420711974,309,NA,NA,0.933918597737445,NA
S8_152970210,8,152970210,0.00188037104753422,0.22168284789644,309,NA,NA,0.933918597737445,NA
S1_32228326,1,32228326,0.00193806995853503,0.299352750809061,309,NA,NA,0.933918597737445,NA
S4_3210561,4,3210561,0.00194372002526108,0.140776699029126,309,NA,NA,0.933918597737445,NA
S2_217687534,2,217687534,0.00205749103530051,0.469255663430421,309,NA,NA,0.950560858308835,NA
S4_35552214,4,35552214,0.00214241326165491,0.0679611650485437,309,NA,NA,0.953135855518475,NA
S4_16213189,4,16213189,0.0024576491472165,0.0598705501618123,309,NA,NA,1,NA
S7_106653155,7,106653155,0.002748314191255,0.388349514563107,309,NA,NA,1,NA
S2_152922451,2,152922451,0.00298990279970987,0.132686084142395,309,NA,NA,1,NA
S8_6920282,8,6920282,0.00346881497075627,0.309061488673139,309,NA,NA,1,NA
S10_20714051,10,20714051,0.0034804077031336,0.325242718446602,309,NA,NA,1,NA
S1_230012821,1,230012821,0.00369202953924384,0.401294498381877,309,NA,NA,1,NA
S3_215475112,3,215475112,0.00377699690983942,0.100323624595469,309,NA,NA,1,NA
S3_9383076,3,9383076,0.00380424934822579,0.317152103559871,309,NA,NA,1,NA
S1_32091619,1,32091619,0.00387434938934426,0.339805825242718,309,NA,NA,1,NA
S5_208094128,5,208094128,0.00391100201341763,0.0550161812297735,309,NA,NA,1,NA
S3_53146713,3,53146713,0.00402865413434881,0.121359223300971,309,NA,NA,1,NA
S8_28164284,8,28164284,0.00406523486308231,0.127831715210356,309,NA,NA,1,NA
S2_210473379,2,210473379,0.00421202139626457,0.0647249190938511,309,NA,NA,1,NA
S5_210748713,5,210748713,0.00432653079231149,0.475728155339806,309,NA,NA,1,NA
S1_42849094,1,42849094,0.00445539838433194,0.098705501618123,309,NA,NA,1,NA
S4_2831560,4,2831560,0.00451193320358556,0.249190938511327,309,NA,NA,1,NA
S1_258441274,1,258441274,0.00471147176598873,0.197411003236246,309,NA,NA,1,NA
S8_127622442,8,127622442,0.00484552559297555,0.391585760517799,309,NA,NA,1,NA
S4_63185,4,63185,0.00536092771020002,0.156957928802589,309,NA,NA,1,NA
S8_169191342,8,169191342,0.00541601752628749,0.0501618122977346,309,NA,NA,1,NA
S4_67652163,4,67652163,0.0054896889943628,0.118122977346278,309,NA,NA,1,NA
S8_152891661,8,152891661,0.00579749495232609,0.300970873786408,309,NA,NA,1,NA
S1_158632785,1,158632785,0.00600461697977076,0.137540453074434,309,NA,NA,1,NA
S4_83309026,4,83309026,0.00615875812973318,0.192556634304207,309,NA,NA,1,NA
S1_30804753,1,30804753,0.00626260303890685,0.372168284789644,309,NA,NA,1,NA
S8_138306559,8,138306559,0.00646251991928982,0.279935275080906,309,NA,NA,1,NA
S8_138306565,8,138306565,0.00646251991928982,0.279935275080906,309,NA,NA,1,NA
S8_138306605,8,138306605,0.00646251991928982,0.279935275080906,309,NA,NA,1,NA
S9_18330716,9,18330716,0.00646258656865172,0.203883495145631,309,NA,NA,1,NA
S9_17446280,9,17446280,0.0065059780486044,0.315533980582524,309,NA,NA,1,NA
S9_17446306,9,17446306,0.0065059780486044,0.315533980582524,309,NA,NA,1,NA
S3_217572130,3,217572130,0.00651278376037704,0.186084142394822,309,NA,NA,1,NA
S5_191372648,5,191372648,0.00659338279344176,0.0339805825242718,309,NA,NA,1,NA
S7_127717098,7,127717098,0.00659362521160315,0.380258899676375,309,NA,NA,1,NA
S7_174574340,7,174574340,0.00665758313949511,0.370550161812298,309,NA,NA,1,NA
S2_199175447,2,199175447,0.00672592257438806,0.402912621359223,309,NA,NA,1,NA
S3_5777882,3,5777882,0.00687770930737267,0.0485436893203883,309,NA,NA,1,NA
S4_38028976,4,38028976,0.00692947708472257,0.058252427184466,309,NA,NA,1,NA
S1_32836825,1,32836825,0.00721351108593917,0.223300970873786,309,NA,NA,1,NA
S8_34580271,8,34580271,0.00746039876606095,0.247572815533981,309,NA,NA,1,NA
S6_134565299,6,134565299,0.00757874054859916,0.368932038834951,309,NA,NA,1,NA
S2_32949590,2,32949590,0.0075928818987449,0.0517799352750809,309,NA,NA,1,NA
S5_161171344,5,161171344,0.00768786506114891,0.20873786407767,309,NA,NA,1,NA
S8_162800287,8,162800287,0.00771089564464361,0.0647249190938511,309,NA,NA,1,NA
S1_259930627,1,259930627,0.00775663242319526,0.273462783171521,309,NA,NA,1,NA
S9_41517783,9,41517783,0.00782391284951201,0.119741100323625,309,NA,NA,1,NA
S8_23770437,8,23770437,0.00798170604987808,0.415857605177994,309,NA,NA,1,NA
S8_138306575,8,138306575,0.00831448128880043,0.276699029126214,309,NA,NA,1,NA
S3_199745907,3,199745907,0.00836518349995787,0.399676375404531,309,NA,NA,1,NA
S1_88965852,1,88965852,0.00883337443419604,0.184466019417476,309,NA,NA,1,NA
S8_148515313,8,148515313,0.00883862329268283,0.0889967637540453,309,NA,NA,1,NA
S4_199711933,4,199711933,0.00908456077857145,0.0776699029126214,309,NA,NA,1,NA
S9_114919645,9,114919645,0.00914544604423208,0.215210355987055,309,NA,NA,1,NA
S1_74770977,1,74770977,0.00916906989503802,0.121359223300971,309,NA,NA,1,NA
S6_123156661,6,123156661,0.00918740633878802,0.0906148867313916,309,NA,NA,1,NA
S5_169838087,5,169838087,0.00928218937864305,0.433656957928803,309,NA,NA,1,NA
S6_134565332,6,134565332,0.00930068912971851,0.367313915857605,309,NA,NA,1,NA
