SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S3_216794873,3,216794873,5.62038081487249e-09,0.466417910447761,402,NA,NA,0.000288679619794296,NA
S2_230884531,2,230884531,1.07804923555622e-05,0.332089552238806,402,NA,NA,0.27685921442937,NA
S4_41837480,4,41837480,2.73660863902396e-05,0.26865671641791,402,NA,NA,0.468534765087292,NA
S4_41837509,4,41837509,3.96910702131404e-05,0.287313432835821,402,NA,NA,0.503682214969896,NA
S5_164855383,5,164855383,6.28217877860029e-05,0.211442786069652,402,NA,NA,0.503682214969896,NA
S4_39599205,4,39599205,6.59017127822708e-05,0.242537313432836,402,NA,NA,0.503682214969896,NA
S4_40387026,4,40387026,6.86442673673515e-05,0.23134328358209,402,NA,NA,0.503682214969896,NA
S7_143003918,7,143003918,9.06626941362098e-05,0.247512437810945,402,NA,NA,0.582088494864768,NA
S4_120890604,4,120890604,0.000110510958405986,0.0597014925373134,402,NA,NA,0.630686039622964,NA
S5_143975690,5,143975690,0.000149454838473351,0.13681592039801,402,NA,NA,0.639704072375559,NA
S5_143975714,5,143975714,0.000149454838473351,0.13681592039801,402,NA,NA,0.639704072375559,NA
S5_143975718,5,143975718,0.000149454838473351,0.13681592039801,402,NA,NA,0.639704072375559,NA
S7_166745705,7,166745705,0.000192041614421993,0.161691542288557,402,NA,NA,0.709919495019617,NA
S9_141408217,9,141408217,0.000193502578320477,0.222636815920398,402,NA,NA,0.709919495019617,NA
S7_164828584,7,164828584,0.000223144923421823,0.15547263681592,402,NA,NA,0.717479903061826,NA
S5_214163664,5,214163664,0.00022350093353171,0.200248756218905,402,NA,NA,0.717479903061826,NA
S2_236633509,2,236633509,0.000353132260406021,0.296019900497512,402,NA,NA,0.940614169109686,NA
S2_23115770,2,23115770,0.000368624067570539,0.281094527363184,402,NA,NA,0.940614169109686,NA
S5_17977406,5,17977406,0.000412466690107214,0.247512437810945,402,NA,NA,0.940614169109686,NA
S6_164843058,6,164843058,0.000423253640723071,0.151741293532338,402,NA,NA,0.940614169109686,NA
S5_207898060,5,207898060,0.000428398870846005,0.243781094527363,402,NA,NA,0.940614169109686,NA
S2_232384328,2,232384328,0.000482206586302342,0.247512437810945,402,NA,NA,0.940614169109686,NA
S3_176511852,3,176511852,0.000498375955682093,0.388059701492537,402,NA,NA,0.940614169109686,NA
S3_176511855,3,176511855,0.000498375955682093,0.388059701492537,402,NA,NA,0.940614169109686,NA
S3_176511882,3,176511882,0.000498375955682093,0.388059701492537,402,NA,NA,0.940614169109686,NA
S1_207321826,1,207321826,0.000530824833483444,0.165422885572139,402,NA,NA,0.940614169109686,NA
S10_9538262,10,9538262,0.000533479975652917,0.309701492537313,402,NA,NA,0.940614169109686,NA
S1_32839447,1,32839447,0.000544772588769145,0.455223880597015,402,NA,NA,0.940614169109686,NA
S10_9538309,10,9538309,0.000554622707196102,0.161691542288557,402,NA,NA,0.940614169109686,NA
S2_3014059,2,3014059,0.000558982986565316,0.123134328358209,402,NA,NA,0.940614169109686,NA
S1_293329571,1,293329571,0.000600556943407106,0.353233830845771,402,NA,NA,0.940614169109686,NA
S7_12275151,7,12275151,0.00060433128089519,0.154228855721393,402,NA,NA,0.940614169109686,NA
S7_12275175,7,12275175,0.00060433128089519,0.154228855721393,402,NA,NA,0.940614169109686,NA
S9_154454367,9,154454367,0.000665228572540589,0.0696517412935324,402,NA,NA,1,NA
