SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S3_217098684,3,217098684,3.06442950464601e-08,0.279805352798054,411,NA,NA,0.00157398292647133,NA
S4_44509229,4,44509229,1.15596697584094e-07,0.307785888077859,411,NA,NA,0.00296869658900591,NA
S5_167671610,5,167671610,0.00010157481676035,0.169099756690998,411,NA,NA,1,NA
S9_153509055,9,153509055,0.000102828161436289,0.347931873479319,411,NA,NA,1,NA
S1_253776947,1,253776947,0.000172182357566701,0.322384428223844,411,NA,NA,1,NA
S1_253133846,1,253133846,0.000232939643830153,0.281021897810219,411,NA,NA,1,NA
S3_191060966,3,191060966,0.000249871979698528,0.335766423357664,411,NA,NA,1,NA
S10_71665925,10,71665925,0.000279856650669298,0.142335766423358,411,NA,NA,1,NA
S6_108802100,6,108802100,0.000296547779086361,0.328467153284672,411,NA,NA,1,NA
S5_143975690,5,143975690,0.000301654043246031,0.144768856447689,411,NA,NA,1,NA
S5_143975714,5,143975714,0.000301654043246031,0.144768856447689,411,NA,NA,1,NA
S5_143975718,5,143975718,0.000301654043246031,0.144768856447689,411,NA,NA,1,NA
S6_6527815,6,6527815,0.000313634067606895,0.360097323600973,411,NA,NA,1,NA
S1_253911776,1,253911776,0.000321688637434982,0.44647201946472,411,NA,NA,1,NA
S4_39558254,4,39558254,0.000338798220396217,0.251824817518248,411,NA,NA,1,NA
S1_179988271,1,179988271,0.000447628871148413,0.0644768856447688,411,NA,NA,1,NA
S1_4358623,1,4358623,0.000464476337382846,0.37956204379562,411,NA,NA,1,NA
S1_194492802,1,194492802,0.00047575934586587,0.142335766423358,411,NA,NA,1,NA
S7_124568146,7,124568146,0.000501427338871099,0.289537712895377,411,NA,NA,1,NA
S5_168667286,5,168667286,0.0005117470971973,0.287104622871046,411,NA,NA,1,NA
S2_229420138,2,229420138,0.000579335906208011,0.28345498783455,411,NA,NA,1,NA
S2_229420145,2,229420145,0.000579335906208011,0.28345498783455,411,NA,NA,1,NA
S3_216257315,3,216257315,0.000628506012486198,0.326034063260341,411,NA,NA,1,NA
S4_200874509,4,200874509,0.000657980404777729,0.170316301703163,411,NA,NA,1,NA
S5_76381644,5,76381644,0.000729897920179546,0.228710462287105,411,NA,NA,1,NA
S8_159789622,8,159789622,0.000757836042773011,0.480535279805353,411,NA,NA,1,NA
S9_152136819,9,152136819,0.000776915102290332,0.394160583941606,411,NA,NA,1,NA
S10_144854298,10,144854298,0.000792937306043851,0.343065693430657,411,NA,NA,1,NA
S8_151339541,8,151339541,0.000822838368442783,0.164233576642336,411,NA,NA,1,NA
S8_151339550,8,151339550,0.00082360695090174,0.161800486618005,411,NA,NA,1,NA
S8_159789625,8,159789625,0.000825137176937915,0.369829683698297,411,NA,NA,1,NA
S4_177432841,4,177432841,0.000862607791491788,0.148418491484185,411,NA,NA,1,NA
S1_253303703,1,253303703,0.000875063168482769,0.276155717761557,411,NA,NA,1,NA
S5_76428858,5,76428858,0.000894525899745254,0.131386861313869,411,NA,NA,1,NA
S1_253135198,1,253135198,0.000901470645907743,0.037712895377129,411,NA,NA,1,NA
S2_33350146,2,33350146,0.000933090563661431,0.110705596107056,411,NA,NA,1,NA
S2_11207041,2,11207041,0.000996874691125337,0.482968369829684,411,NA,NA,1,NA
S2_213848604,2,213848604,0.00103799694998774,0.228710462287105,411,NA,NA,1,NA
S4_41837509,4,41837509,0.00106634388589559,0.301703163017032,411,NA,NA,1,NA
S10_76408774,10,76408774,0.00107433334844736,0.17639902676399,411,NA,NA,1,NA
S1_295762691,1,295762691,0.00108878920640404,0.155717761557178,411,NA,NA,1,NA
S10_75809712,10,75809712,0.00111850009774393,0.17639902676399,411,NA,NA,1,NA
S5_212157525,5,212157525,0.00113030979312595,0.158150851581509,411,NA,NA,1,NA
S10_76408777,10,76408777,0.00113114034957702,0.177615571776156,411,NA,NA,1,NA
S3_155735948,3,155735948,0.00115595726475661,0.461070559610706,411,NA,NA,1,NA
S4_153535852,4,153535852,0.00117950418257629,0.0888077858880778,411,NA,NA,1,NA
S2_17221709,2,17221709,0.00118232207266194,0.198296836982968,411,NA,NA,1,NA
S6_88583714,6,88583714,0.0011853994470915,0.159367396593674,411,NA,NA,1,NA
S9_119311680,9,119311680,0.00119983713501271,0.183698296836983,411,NA,NA,1,NA
S7_6497889,7,6497889,0.00124514079389258,0.200729927007299,411,NA,NA,1,NA
S7_6497890,7,6497890,0.00124514079389258,0.200729927007299,411,NA,NA,1,NA
S6_131832400,6,131832400,0.00128982393859224,0.259124087591241,411,NA,NA,1,NA
S5_27683667,5,27683667,0.00129501827672194,0.16301703163017,411,NA,NA,1,NA
S5_214163664,5,214163664,0.00131357915739384,0.204379562043796,411,NA,NA,1,NA
S4_233636440,4,233636440,0.00131677545592382,0.130170316301703,411,NA,NA,1,NA
S4_41837480,4,41837480,0.00132307053852658,0.28345498783455,411,NA,NA,1,NA
S4_237682232,4,237682232,0.00133263073822061,0.199513381995134,411,NA,NA,1,NA
S5_167587029,5,167587029,0.00138735855654092,0.161800486618005,411,NA,NA,1,NA
S6_53633062,6,53633062,0.00143642662586923,0.240875912408759,411,NA,NA,1,NA
S2_29333780,2,29333780,0.00151660547649382,0.318734793187348,411,NA,NA,1,NA
S3_151624509,3,151624509,0.0015531429945042,0.29683698296837,411,NA,NA,1,NA
S3_191840067,3,191840067,0.00160244889716888,0.416058394160584,411,NA,NA,1,NA
S1_61949140,1,61949140,0.00160495912306293,0.171532846715328,411,NA,NA,1,NA
S3_191060885,3,191060885,0.00160768008465394,0.334549878345499,411,NA,NA,1,NA
S1_62489738,1,62489738,0.00164207429304845,0.400243309002433,411,NA,NA,1,NA
S3_215037401,3,215037401,0.00166664067507772,0.442822384428224,411,NA,NA,1,NA
S6_109594307,6,109594307,0.00167439190733979,0.300486618004866,411,NA,NA,1,NA
S1_254468245,1,254468245,0.00179205901102424,0.288321167883212,411,NA,NA,1,NA
S5_27683709,5,27683709,0.00180170959418534,0.161800486618005,411,NA,NA,1,NA
S2_11207035,2,11207035,0.00183399123240898,0.468369829683698,411,NA,NA,1,NA
S3_220678709,3,220678709,0.00186746699140845,0.160583941605839,411,NA,NA,1,NA
S6_143871472,6,143871472,0.00189526938695059,0.114355231143552,411,NA,NA,1,NA
S2_48178061,2,48178061,0.00190285203563948,0.412408759124088,411,NA,NA,1,NA
S1_56575033,1,56575033,0.00192583912486637,0.474452554744526,411,NA,NA,1,NA
S4_2488289,4,2488289,0.00197127943195728,0.40632603406326,411,NA,NA,1,NA
S3_145476370,3,145476370,0.00203915156192726,0.186131386861314,411,NA,NA,1,NA
S5_170164180,5,170164180,0.00204461386835727,0.277372262773723,411,NA,NA,1,NA
S3_217572130,3,217572130,0.00209695407621692,0.343065693430657,411,NA,NA,1,NA
S3_19940304,3,19940304,0.00209790452570915,0.442822384428224,411,NA,NA,1,NA
S2_230884531,2,230884531,0.00211350823957874,0.329683698296837,411,NA,NA,1,NA
S3_218487879,3,218487879,0.00213058130911242,0.285888077858881,411,NA,NA,1,NA
S3_218487880,3,218487880,0.00213058130911242,0.285888077858881,411,NA,NA,1,NA
S5_164989887,5,164989887,0.00218709627475897,0.142335766423358,411,NA,NA,1,NA
S5_164989901,5,164989901,0.00218709627475897,0.142335766423358,411,NA,NA,1,NA
S5_164989904,5,164989904,0.00218709627475897,0.142335766423358,411,NA,NA,1,NA
S6_90306459,6,90306459,0.00219208483931473,0.262773722627737,411,NA,NA,1,NA
S3_217237944,3,217237944,0.00222227334586145,0.255474452554745,411,NA,NA,1,NA
S4_218974088,4,218974088,0.00222713139319425,0.132603406326034,411,NA,NA,1,NA
S2_209491738,2,209491738,0.00228387995924847,0.113138686131387,411,NA,NA,1,NA
S9_23279629,9,23279629,0.00239250271869127,0.12043795620438,411,NA,NA,1,NA
S6_88569405,6,88569405,0.00239908761703017,0.206812652068127,411,NA,NA,1,NA
S6_88569420,6,88569420,0.00239908761703029,0.206812652068126,411,NA,NA,1,NA
S6_158274979,6,158274979,0.00246372749212749,0.287104622871046,411,NA,NA,1,NA
S1_8975812,1,8975812,0.00247511242052913,0.388077858880779,411,NA,NA,1,NA
S10_96398949,10,96398949,0.00256677163747217,0.12287104622871,411,NA,NA,1,NA
S2_235226332,2,235226332,0.00262672358934802,0.143552311435523,411,NA,NA,1,NA
S10_94002790,10,94002790,0.00263316382373658,0.289537712895377,411,NA,NA,1,NA
S4_233757495,4,233757495,0.00264551442155012,0.160583941605839,411,NA,NA,1,NA
S6_118095457,6,118095457,0.0026515325791084,0.278588807785888,411,NA,NA,1,NA
S6_118095463,6,118095463,0.0026515325791084,0.278588807785888,411,NA,NA,1,NA
S6_118095467,6,118095467,0.0026515325791084,0.278588807785888,411,NA,NA,1,NA
S6_118095473,6,118095473,0.0026515325791084,0.278588807785888,411,NA,NA,1,NA
S7_6497934,7,6497934,0.00272294440462238,0.165450121654501,411,NA,NA,1,NA
S3_211231541,3,211231541,0.00274049155536161,0.271289537712895,411,NA,NA,1,NA
S3_2083355,3,2083355,0.00274070611486908,0.319951338199513,411,NA,NA,1,NA
S2_63939780,2,63939780,0.00276509713700599,0.254257907542579,411,NA,NA,1,NA
S4_143720269,4,143720269,0.00276886796729196,0.204379562043796,411,NA,NA,1,NA
S8_141929999,8,141929999,0.00277509730133733,0.132603406326034,411,NA,NA,1,NA
S4_39558331,4,39558331,0.00280123947452537,0.217761557177616,411,NA,NA,1,NA
S4_49446166,4,49446166,0.00282441657992089,0.14963503649635,411,NA,NA,1,NA
S2_32493768,2,32493768,0.00284132685615202,0.169099756690998,411,NA,NA,1,NA
S9_97035982,9,97035982,0.00286411353814386,0.135036496350365,411,NA,NA,1,NA
S2_232463351,2,232463351,0.00288975240283016,0.307785888077859,411,NA,NA,1,NA
S5_76219419,5,76219419,0.00290946017519849,0.295620437956204,411,NA,NA,1,NA
S5_213534311,5,213534311,0.0029252213853144,0.332116788321168,411,NA,NA,1,NA
S9_20114132,9,20114132,0.00293976655502233,0.104622871046229,411,NA,NA,1,NA
S7_7573558,7,7573558,0.00294054766833282,0.153284671532847,411,NA,NA,1,NA
S1_7401045,1,7401045,0.00296732128231204,0.430656934306569,411,NA,NA,1,NA
S3_155667760,3,155667760,0.00302514461091325,0.385644768856448,411,NA,NA,1,NA
S6_118095458,6,118095458,0.00306969281228844,0.277372262773723,411,NA,NA,1,NA
S3_191080328,3,191080328,0.00314299480195878,0.329683698296837,411,NA,NA,1,NA
S8_157922806,8,157922806,0.00315877113642541,0.435523114355231,411,NA,NA,1,NA
S5_76218927,5,76218927,0.00317995101364319,0.274939172749392,411,NA,NA,1,NA
S10_87692165,10,87692165,0.0032112444073144,0.397810218978102,411,NA,NA,1,NA
S6_132663429,6,132663429,0.00322806350445234,0.188564476885645,411,NA,NA,1,NA
S4_233203270,4,233203270,0.00330983239378114,0.305352798053528,411,NA,NA,1,NA
S2_18072929,2,18072929,0.00331021562657326,0.265206812652068,411,NA,NA,1,NA
