SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S4_39558331,4,39558331,2.42960129324145e-09,0.205513784461153,399,NA,NA,0.00012479161122476,NA
S8_145214615,8,145214615,8.94582156952348e-05,0.213032581453634,399,NA,NA,1,NA
S5_84500105,5,84500105,0.000121376904531245,0.279448621553885,399,NA,NA,1,NA
S3_217008631,3,217008631,0.000123340958250718,0.37218045112782,399,NA,NA,1,NA
S6_31005681,6,31005681,0.000127868001814834,0.200501253132832,399,NA,NA,1,NA
S3_219063359,3,219063359,0.000178948945606659,0.196741854636591,399,NA,NA,1,NA
S8_145214614,8,145214614,0.000222749170250932,0.208020050125313,399,NA,NA,1,NA
S3_9313695,3,9313695,0.000244671134440994,0.218045112781955,399,NA,NA,1,NA
S6_106763889,6,106763889,0.000278501547050104,0.491228070175439,399,NA,NA,1,NA
S2_222447181,2,222447181,0.000296912122937126,0.263157894736842,399,NA,NA,1,NA
S1_217252370,1,217252370,0.000310356757295933,0.12280701754386,399,NA,NA,1,NA
S3_125714224,3,125714224,0.000313262644292942,0.423558897243108,399,NA,NA,1,NA
S1_282528903,1,282528903,0.000329793345519246,0.203007518796993,399,NA,NA,1,NA
S10_39951551,10,39951551,0.000354837190475873,0.150375939849624,399,NA,NA,1,NA
S2_222219945,2,222219945,0.000367438468945039,0.235588972431078,399,NA,NA,1,NA
S4_120890604,4,120890604,0.000443805603596654,0.0601503759398496,399,NA,NA,1,NA
S1_11476408,1,11476408,0.000473147395294417,0.192982456140351,399,NA,NA,1,NA
S6_106763944,6,106763944,0.000478330610238829,0.448621553884712,399,NA,NA,1,NA
S8_15994213,8,15994213,0.000483459236848552,0.230576441102757,399,NA,NA,1,NA
S5_2333275,5,2333275,0.000524005546751989,0.230576441102757,399,NA,NA,1,NA
S5_99928940,5,99928940,0.000544836644900695,0.155388471177945,399,NA,NA,1,NA
S5_188708014,5,188708014,0.000545122169862249,0.177944862155389,399,NA,NA,1,NA
S10_11315679,10,11315679,0.000554617704343728,0.240601503759398,399,NA,NA,1,NA
S2_32949658,2,32949658,0.000557014133491642,0.180451127819549,399,NA,NA,1,NA
S2_15994706,2,15994706,0.000604195481398001,0.0626566416040101,399,NA,NA,1,NA
S3_217008621,3,217008621,0.000637330152136821,0.456140350877193,399,NA,NA,1,NA
S1_281642764,1,281642764,0.000655347648827696,0.31328320802005,399,NA,NA,1,NA
S1_23424259,1,23424259,0.000660253257081842,0.235588972431078,399,NA,NA,1,NA
S5_171176022,5,171176022,0.000661108723125048,0.111528822055138,399,NA,NA,1,NA
S10_39951590,10,39951590,0.000666044126271234,0.149122807017544,399,NA,NA,1,NA
S8_171806057,8,171806057,0.000723427987398373,0.19047619047619,399,NA,NA,1,NA
S9_138887157,9,138887157,0.000798435697061784,0.0639097744360902,399,NA,NA,1,NA
S9_138887163,9,138887163,0.000798435697061784,0.0639097744360902,399,NA,NA,1,NA
S4_185566213,4,185566213,0.000808649570761497,0.0764411027568922,399,NA,NA,1,NA
S7_137169763,7,137169763,0.000831553345114427,0.407268170426065,399,NA,NA,1,NA
S3_46511518,3,46511518,0.000832954876480474,0.347117794486215,399,NA,NA,1,NA
S1_27524310,1,27524310,0.000849199907115923,0.223057644110276,399,NA,NA,1,NA
S9_8660562,9,8660562,0.000861457980824774,0.451127819548872,399,NA,NA,1,NA
S5_167784581,5,167784581,0.000890187210285626,0.0413533834586466,399,NA,NA,1,NA
S1_217210483,1,217210483,0.000904008637531817,0.0889724310776943,399,NA,NA,1,NA
S9_11929348,9,11929348,0.000952305036878321,0.199248120300752,399,NA,NA,1,NA
S3_184633908,3,184633908,0.000971809924068983,0.0676691729323309,399,NA,NA,1,NA
S3_184633918,3,184633918,0.000971809924068983,0.0676691729323309,399,NA,NA,1,NA
S1_288013115,1,288013115,0.00102102420258926,0.216791979949875,399,NA,NA,1,NA
S3_140832633,3,140832633,0.00107209663588871,0.203007518796993,399,NA,NA,1,NA
S3_9318082,3,9318082,0.00109148979407552,0.151629072681704,399,NA,NA,1,NA
S1_27777562,1,27777562,0.001093280181311,0.18796992481203,399,NA,NA,1,NA
S1_27777568,1,27777568,0.001093280181311,0.18796992481203,399,NA,NA,1,NA
S7_111662597,7,111662597,0.00111595061019049,0.263157894736842,399,NA,NA,1,NA
S5_177385131,5,177385131,0.0011514699628891,0.165413533834586,399,NA,NA,1,NA
S6_106763925,6,106763925,0.00116410375577001,0.458646616541353,399,NA,NA,1,NA
S6_106763932,6,106763932,0.00116410375577001,0.458646616541353,399,NA,NA,1,NA
S6_106763935,6,106763935,0.00116410375577001,0.458646616541353,399,NA,NA,1,NA
S2_217012263,2,217012263,0.00118499881703921,0.162907268170426,399,NA,NA,1,NA
S3_189356705,3,189356705,0.0011854110742064,0.170426065162907,399,NA,NA,1,NA
S3_136380358,3,136380358,0.00122390996580209,0.31453634085213,399,NA,NA,1,NA
S6_108306712,6,108306712,0.00122427915854501,0.276942355889724,399,NA,NA,1,NA
S5_4322924,5,4322924,0.0012431057084715,0.0325814536340853,399,NA,NA,1,NA
S3_169031546,3,169031546,0.0012566150682767,0.49749373433584,399,NA,NA,1,NA
S8_159954557,8,159954557,0.00129165070799698,0.101503759398496,399,NA,NA,1,NA
S10_36779602,10,36779602,0.00130711650475192,0.081453634085213,399,NA,NA,1,NA
S1_231186210,1,231186210,0.00133032498687716,0.382205513784461,399,NA,NA,1,NA
S8_18428996,8,18428996,0.00133196728540835,0.256892230576441,399,NA,NA,1,NA
S7_134127466,7,134127466,0.00135057035675219,0.165413533834586,399,NA,NA,1,NA
S2_58766499,2,58766499,0.00139608732083388,0.154135338345865,399,NA,NA,1,NA
S7_136855242,7,136855242,0.00142655798563107,0.319548872180451,399,NA,NA,1,NA
S9_7724376,9,7724376,0.0014273481631518,0.197994987468672,399,NA,NA,1,NA
S7_133175636,7,133175636,0.00143232072719815,0.261904761904762,399,NA,NA,1,NA
S1_15169946,1,15169946,0.00143757974072633,0.279448621553885,399,NA,NA,1,NA
S9_145847299,9,145847299,0.00144369337159956,0.378446115288221,399,NA,NA,1,NA
S7_137521207,7,137521207,0.00146279631615666,0.353383458646617,399,NA,NA,1,NA
S1_37805063,1,37805063,0.00150765526577478,0.353383458646617,399,NA,NA,1,NA
S3_166449870,3,166449870,0.0015110075185591,0.352130325814536,399,NA,NA,1,NA
S9_18702467,9,18702467,0.00152004535367533,0.273182957393484,399,NA,NA,1,NA
S3_28334653,3,28334653,0.00152908209040531,0.195488721804511,399,NA,NA,1,NA
S8_168279623,8,168279623,0.00154490979906938,0.18922305764411,399,NA,NA,1,NA
S7_140424878,7,140424878,0.00156816541557493,0.18671679197995,399,NA,NA,1,NA
S3_219183899,3,219183899,0.00157327597162167,0.284461152882206,399,NA,NA,1,NA
S1_300659104,1,300659104,0.00161449457333612,0.401002506265664,399,NA,NA,1,NA
S2_224536529,2,224536529,0.00166438092930871,0.444862155388471,399,NA,NA,1,NA
S1_233446883,1,233446883,0.00171596080155338,0.302005012531328,399,NA,NA,1,NA
S5_4969441,5,4969441,0.00172646084742863,0.107769423558897,399,NA,NA,1,NA
S10_148239058,10,148239058,0.00177553159256636,0.0802005012531328,399,NA,NA,1,NA
S8_171775667,8,171775667,0.00186853098648627,0.223057644110276,399,NA,NA,1,NA
S2_35326286,2,35326286,0.00187282072410848,0.468671679197995,399,NA,NA,1,NA
S3_46511540,3,46511540,0.00190675972893577,0.343358395989975,399,NA,NA,1,NA
S4_5268937,4,5268937,0.00193527849984037,0.12280701754386,399,NA,NA,1,NA
S4_5268942,4,5268942,0.00193527849984037,0.12280701754386,399,NA,NA,1,NA
S4_5268946,4,5268946,0.00193527849984037,0.12280701754386,399,NA,NA,1,NA
S4_5268960,4,5268960,0.00193527849984037,0.12280701754386,399,NA,NA,1,NA
S9_18702432,9,18702432,0.00193604916331665,0.275689223057644,399,NA,NA,1,NA
S6_108306709,6,108306709,0.00194340217718106,0.268170426065163,399,NA,NA,1,NA
S4_5268927,4,5268927,0.00194394638702358,0.12531328320802,399,NA,NA,1,NA
S6_118601350,6,118601350,0.002097067614249,0.114035087719298,399,NA,NA,1,NA
S4_235268702,4,235268702,0.00212744794025,0.156641604010025,399,NA,NA,1,NA
S9_18765586,9,18765586,0.00214161561072885,0.269423558897243,399,NA,NA,1,NA
S5_170501910,5,170501910,0.00215883346190046,0.454887218045113,399,NA,NA,1,NA
S5_82326164,5,82326164,0.0021829012781489,0.0839598997493735,399,NA,NA,1,NA
S5_71381450,5,71381450,0.00221343303527508,0.18922305764411,399,NA,NA,1,NA
S5_147540775,5,147540775,0.00226304686224847,0.162907268170426,399,NA,NA,1,NA
S1_281164046,1,281164046,0.00226711063143856,0.206766917293233,399,NA,NA,1,NA
S2_14205106,2,14205106,0.00227017599786268,0.0939849624060151,399,NA,NA,1,NA
S3_190458461,3,190458461,0.0022721412102205,0.322055137844611,399,NA,NA,1,NA
S8_16353786,8,16353786,0.00227677182644881,0.307017543859649,399,NA,NA,1,NA
S8_102073295,8,102073295,0.00231830624260454,0.466165413533835,399,NA,NA,1,NA
S8_102073297,8,102073297,0.00231830624260454,0.466165413533835,399,NA,NA,1,NA
S8_102073298,8,102073298,0.00231830624260454,0.466165413533835,399,NA,NA,1,NA
S5_167276719,5,167276719,0.00231878217761244,0.236842105263158,399,NA,NA,1,NA
S5_2923678,5,2923678,0.0023462813339347,0.0952380952380952,399,NA,NA,1,NA
S2_219293267,2,219293267,0.00239507270218022,0.263157894736842,399,NA,NA,1,NA
S3_158525388,3,158525388,0.00244975454606015,0.219298245614035,399,NA,NA,1,NA
S4_36418427,4,36418427,0.00257729199928277,0.280701754385965,399,NA,NA,1,NA
S1_291902695,1,291902695,0.00258336476627374,0.130325814536341,399,NA,NA,1,NA
S9_43274535,9,43274535,0.00261322433279671,0.179197994987469,399,NA,NA,1,NA
S10_149558048,10,149558048,0.00263940856185638,0.31077694235589,399,NA,NA,1,NA
S4_179661316,4,179661316,0.00264172824200347,0.317042606516291,399,NA,NA,1,NA
S8_20671059,8,20671059,0.00264641600956007,0.332080200501253,399,NA,NA,1,NA
S9_18330716,9,18330716,0.00266434881947858,0.206766917293233,399,NA,NA,1,NA
S5_14925737,5,14925737,0.00269366822265128,0.37468671679198,399,NA,NA,1,NA
S1_196534684,1,196534684,0.00272660602821085,0.261904761904762,399,NA,NA,1,NA
S7_136571120,7,136571120,0.00273288156689705,0.338345864661654,399,NA,NA,1,NA
S7_136571127,7,136571127,0.00273288156689705,0.338345864661654,399,NA,NA,1,NA
S7_136571150,7,136571150,0.00273288156689705,0.338345864661654,399,NA,NA,1,NA
S5_147540764,5,147540764,0.00273932458007288,0.145363408521303,399,NA,NA,1,NA
S5_172619224,5,172619224,0.00276402399914788,0.304511278195489,399,NA,NA,1,NA
S10_5588388,10,5588388,0.00278916761954674,0.167919799498747,399,NA,NA,1,NA
S6_118601379,6,118601379,0.00283306345257815,0.121553884711779,399,NA,NA,1,NA
S2_222807803,2,222807803,0.00289987605324934,0.197994987468672,399,NA,NA,1,NA
S4_185180723,4,185180723,0.00290740218810342,0.110275689223058,399,NA,NA,1,NA
S5_173810502,5,173810502,0.00292473318947235,0.347117794486215,399,NA,NA,1,NA
S7_136373663,7,136373663,0.00295948440390232,0.348370927318296,399,NA,NA,1,NA
S7_136373622,7,136373622,0.00296646314954819,0.350877192982456,399,NA,NA,1,NA
S10_114852911,10,114852911,0.00303342226839504,0.0952380952380952,399,NA,NA,1,NA
S9_140949743,9,140949743,0.00308558127389339,0.145363408521303,399,NA,NA,1,NA
S5_4309044,5,4309044,0.00308867796221072,0.203007518796993,399,NA,NA,1,NA
S9_33440973,9,33440973,0.00324936477286616,0.19047619047619,399,NA,NA,1,NA
S2_220624140,2,220624140,0.00331892804877838,0.191729323308271,399,NA,NA,1,NA
S9_135459151,9,135459151,0.00332692324225185,0.145363408521303,399,NA,NA,1,NA
S6_31006105,6,31006105,0.0033344129957162,0.206766917293233,399,NA,NA,1,NA
S9_12981531,9,12981531,0.00334160777999698,0.315789473684211,399,NA,NA,1,NA
S4_179661322,4,179661322,0.00335674962762324,0.323308270676692,399,NA,NA,1,NA
S2_211511657,2,211511657,0.00342702810252285,0.130325814536341,399,NA,NA,1,NA
S2_62291362,2,62291362,0.00346362905562102,0.320802005012531,399,NA,NA,1,NA
S2_62291363,2,62291363,0.00346362905562102,0.320802005012531,399,NA,NA,1,NA
S3_86840519,3,86840519,0.00350285709862299,0.402255639097744,399,NA,NA,1,NA
S5_205333297,5,205333297,0.00353097032314448,0.243107769423559,399,NA,NA,1,NA
S8_171960502,8,171960502,0.00355529962888425,0.169172932330827,399,NA,NA,1,NA
S4_184677638,4,184677638,0.00356764115257488,0.111528822055138,399,NA,NA,1,NA
S8_159700141,8,159700141,0.00361157534716966,0.243107769423559,399,NA,NA,1,NA
S6_118141344,6,118141344,0.00361677082708777,0.317042606516291,399,NA,NA,1,NA
S1_285978612,1,285978612,0.00368506514210099,0.231829573934837,399,NA,NA,1,NA
S1_182169352,1,182169352,0.00372987659329191,0.270676691729323,399,NA,NA,1,NA
S3_217096387,3,217096387,0.00375241440832277,0.0588972431077694,399,NA,NA,1,NA
S1_238813556,1,238813556,0.00375539688823375,0.121553884711779,399,NA,NA,1,NA
S3_216794873,3,216794873,0.00378333180389731,0.468671679197995,399,NA,NA,1,NA
S1_238813548,1,238813548,0.00379462257816991,0.120300751879699,399,NA,NA,1,NA
S8_137752039,8,137752039,0.00380315059709249,0.365914786967419,399,NA,NA,1,NA
S7_145596886,7,145596886,0.00381632497874042,0.0877192982456141,399,NA,NA,1,NA
S6_150886714,6,150886714,0.00383221250834946,0.303258145363409,399,NA,NA,1,NA
S2_23737305,2,23737305,0.00386529739030719,0.0739348370927319,399,NA,NA,1,NA
S6_112602388,6,112602388,0.00392539309746345,0.156641604010025,399,NA,NA,1,NA
S1_92344808,1,92344808,0.00392942932410729,0.0989974937343359,399,NA,NA,1,NA
S5_87790214,5,87790214,0.00394567230590265,0.304511278195489,399,NA,NA,1,NA
S8_160298483,8,160298483,0.00394959577985193,0.155388471177945,399,NA,NA,1,NA
S3_5777572,3,5777572,0.00395625372851578,0.398496240601504,399,NA,NA,1,NA
S9_7107161,9,7107161,0.00396872188719061,0.298245614035088,399,NA,NA,1,NA
S8_168923447,8,168923447,0.00397115021936866,0.152882205513785,399,NA,NA,1,NA
S8_168923457,8,168923457,0.00397115021936866,0.152882205513785,399,NA,NA,1,NA
S7_136180137,7,136180137,0.00400804481341294,0.132832080200501,399,NA,NA,1,NA
S1_12516963,1,12516963,0.00403316280740048,0.407268170426065,399,NA,NA,1,NA
S7_84369393,7,84369393,0.00403410185386679,0.429824561403509,399,NA,NA,1,NA
S4_11467452,4,11467452,0.00405687818111108,0.18546365914787,399,NA,NA,1,NA
S9_141476072,9,141476072,0.00410698644869751,0.399749373433584,399,NA,NA,1,NA
