SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S4_42817250,4,42817250,2.64509046551929e-11,0.204260651629073,399,NA,NA,1.35859781580467e-06,NA
S3_216257315,3,216257315,3.24500035256614e-07,0.328320802005013,399,NA,NA,0.00833364765544273,NA
S6_63921288,6,63921288,5.82547891787222e-05,0.152882205513785,399,NA,NA,0.997380245528903,NA
S8_102073295,8,102073295,0.000153120410121143,0.466165413533835,399,NA,NA,1,NA
S8_102073297,8,102073297,0.000153120410121143,0.466165413533835,399,NA,NA,1,NA
S8_102073298,8,102073298,0.000153120410121143,0.466165413533835,399,NA,NA,1,NA
S1_31206056,1,31206056,0.000164599104799551,0.412280701754386,399,NA,NA,1,NA
S1_48553168,1,48553168,0.00019755261228246,0.423558897243108,399,NA,NA,1,NA
S1_258799299,1,258799299,0.000231600838902222,0.167919799498747,399,NA,NA,1,NA
S1_32091619,1,32091619,0.000331456685280553,0.324561403508772,399,NA,NA,1,NA
S1_32308654,1,32308654,0.00033903320301153,0.120300751879699,399,NA,NA,1,NA
S3_199622411,3,199622411,0.0003469855474706,0.368421052631579,399,NA,NA,1,NA
S2_189090626,2,189090626,0.000426264287193762,0.119047619047619,399,NA,NA,1,NA
S1_176845404,1,176845404,0.000426856514294729,0.0877192982456141,399,NA,NA,1,NA
S5_206194669,5,206194669,0.000427509780848592,0.139097744360902,399,NA,NA,1,NA
S3_214476714,3,214476714,0.000483916887582607,0.182957393483709,399,NA,NA,1,NA
S6_135656741,6,135656741,0.000504713269124018,0.0388471177944862,399,NA,NA,1,NA
S2_28672129,2,28672129,0.000530771955685731,0.111528822055138,399,NA,NA,1,NA
S5_16217240,5,16217240,0.00059604912122481,0.358395989974937,399,NA,NA,1,NA
S1_160123916,1,160123916,0.000606607358908946,0.157894736842105,399,NA,NA,1,NA
S1_160123922,1,160123922,0.000606607358908946,0.157894736842105,399,NA,NA,1,NA
