SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S5_212522433,5,212522433,7.70775948090085e-06,0.0815085158150851,411,NA,NA,0.39589365021751,NA
S2_22949142,2,22949142,5.26477145637451e-05,0.354014598540146,411,NA,NA,0.582151032647027,NA
S1_215443045,1,215443045,6.07791799278264e-05,0.166666666666667,411,NA,NA,0.582151032647027,NA
S5_204605899,5,204605899,6.78376148411561e-05,0.144768856447689,411,NA,NA,0.582151032647027,NA
S1_236779996,1,236779996,9.77403771236906e-05,0.167883211678832,411,NA,NA,0.582151032647027,NA
S4_42261413,4,42261413,0.000132260796541288,0.0656934306569343,411,NA,NA,0.582151032647027,NA
S8_131533172,8,131533172,0.000157351936193494,0.0912408759124088,411,NA,NA,0.582151032647027,NA
S9_151993519,9,151993519,0.000177472122386592,0.111922141119221,411,NA,NA,0.582151032647027,NA
S10_145275186,10,145275186,0.000180127368325989,0.135036496350365,411,NA,NA,0.582151032647027,NA
S4_202889680,4,202889680,0.000198838635420594,0.322384428223844,411,NA,NA,0.582151032647027,NA
S4_202889681,4,202889681,0.000198838635420594,0.322384428223844,411,NA,NA,0.582151032647027,NA
S4_202889683,4,202889683,0.000198838635420594,0.322384428223844,411,NA,NA,0.582151032647027,NA
S4_202889676,4,202889676,0.000198838635420603,0.322384428223844,411,NA,NA,0.582151032647027,NA
S4_202889677,4,202889677,0.000198838635420603,0.322384428223844,411,NA,NA,0.582151032647027,NA
S4_202889679,4,202889679,0.000198838635420603,0.322384428223844,411,NA,NA,0.582151032647027,NA
S4_202889682,4,202889682,0.000198838635420603,0.322384428223844,411,NA,NA,0.582151032647027,NA
S10_133553296,10,133553296,0.00020324475859292,0.267639902676399,411,NA,NA,0.582151032647027,NA
S4_2409611,4,2409611,0.000204012977973376,0.429440389294404,411,NA,NA,0.582151032647027,NA
S8_120050658,8,120050658,0.000224702033948671,0.169099756690998,411,NA,NA,0.607440556300295,NA
S8_2511143,8,2511143,0.000274030680600469,0.357664233576642,411,NA,NA,0.662954694036808,NA
S4_186951270,4,186951270,0.000296866576384685,0.334549878345499,411,NA,NA,0.662954694036808,NA
S4_186951278,4,186951278,0.000296866576384685,0.334549878345499,411,NA,NA,0.662954694036808,NA
S4_186951283,4,186951283,0.000296866576384685,0.334549878345499,411,NA,NA,0.662954694036808,NA
S4_178062728,4,178062728,0.000376121110616377,0.201946472019465,411,NA,NA,0.781092363105466,NA
S3_140125034,3,140125034,0.00038018240908118,0.0644768856447688,411,NA,NA,0.781092363105466,NA
S4_146135847,4,146135847,0.00039989630314616,0.0413625304136253,411,NA,NA,0.789995146865239,NA
S4_76277210,4,76277210,0.000444629497649983,0.0851581508515815,411,NA,NA,0.845833514362817,NA
S2_22948421,2,22948421,0.000493965236434245,0.318734793187348,411,NA,NA,0.861328816771598,NA
S1_182423500,1,182423500,0.000532917177934303,0.135036496350365,411,NA,NA,0.861328816771598,NA
S4_2411259,4,2411259,0.000550849612883137,0.445255474452555,411,NA,NA,0.861328816771598,NA
S4_76277190,4,76277190,0.000573532953205841,0.104622871046229,411,NA,NA,0.861328816771598,NA
S2_14256883,2,14256883,0.000588561465712822,0.0754257907542579,411,NA,NA,0.861328816771598,NA
S8_116980880,8,116980880,0.000644149234233193,0.246958637469586,411,NA,NA,0.861328816771598,NA
S8_116980882,8,116980882,0.000644149234233193,0.246958637469586,411,NA,NA,0.861328816771598,NA
S8_116980883,8,116980883,0.000644149234233193,0.246958637469586,411,NA,NA,0.861328816771598,NA
S8_120050662,8,120050662,0.000706484156513027,0.165450121654501,411,NA,NA,0.861328816771598,NA
S9_147466963,9,147466963,0.000728409855685887,0.409975669099757,411,NA,NA,0.861328816771598,NA
S3_13872383,3,13872383,0.000749071058276121,0.284671532846715,411,NA,NA,0.861328816771598,NA
S3_13872385,3,13872385,0.000749071058276121,0.284671532846715,411,NA,NA,0.861328816771598,NA
S3_35493660,3,35493660,0.000759495630574858,0.16301703163017,411,NA,NA,0.861328816771598,NA
S5_34044035,5,34044035,0.000811687837551482,0.12287104622871,411,NA,NA,0.861328816771598,NA
S3_155961960,3,155961960,0.000817892314179829,0.150851581508516,411,NA,NA,0.861328816771598,NA
S8_131533174,8,131533174,0.000823537618068283,0.0912408759124088,411,NA,NA,0.861328816771598,NA
S5_184066628,5,184066628,0.000833961421738713,0.109489051094891,411,NA,NA,0.861328816771598,NA
S3_166598069,3,166598069,0.000838441298436464,0.142335766423358,411,NA,NA,0.861328816771598,NA
S2_211501572,2,211501572,0.000870053570934958,0.222627737226277,411,NA,NA,0.861328816771598,NA
S7_5146124,7,5146124,0.000882108293119336,0.0352798053527981,411,NA,NA,0.861328816771598,NA
S7_5146149,7,5146149,0.000882108293119336,0.0352798053527981,411,NA,NA,0.861328816771598,NA
S4_201543722,4,201543722,0.000886815177073649,0.374695863746959,411,NA,NA,0.861328816771598,NA
S5_206194748,5,206194748,0.000892542454183833,0.214111922141119,411,NA,NA,0.861328816771598,NA
S5_206194753,5,206194753,0.000892542454183833,0.214111922141119,411,NA,NA,0.861328816771598,NA
S10_145105058,10,145105058,0.000925915217464914,0.194647201946472,411,NA,NA,0.861328816771598,NA
S2_211501576,2,211501576,0.000938169908640581,0.218978102189781,411,NA,NA,0.861328816771598,NA
S8_161916833,8,161916833,0.000955135639834278,0.381995133819951,411,NA,NA,0.861328816771598,NA
S4_42143646,4,42143646,0.000988541555408045,0.0717761557177615,411,NA,NA,0.861328816771598,NA
S4_42143665,4,42143665,0.000988541555408045,0.0717761557177616,411,NA,NA,0.861328816771598,NA
S4_42143679,4,42143679,0.000988541555408045,0.0717761557177616,411,NA,NA,0.861328816771598,NA
S2_169147128,2,169147128,0.00102629177937204,0.403892944038929,411,NA,NA,0.861328816771598,NA
S10_140049377,10,140049377,0.00106561307882862,0.181265206812652,411,NA,NA,0.861328816771598,NA
S2_33178305,2,33178305,0.00106628233479218,0.0596107055961071,411,NA,NA,0.861328816771598,NA
S1_195558014,1,195558014,0.00108968323254241,0.137469586374696,411,NA,NA,0.861328816771598,NA
S1_179981169,1,179981169,0.00109591208972833,0.0486618004866181,411,NA,NA,0.861328816771598,NA
S2_11762032,2,11762032,0.00110187918909015,0.316301703163017,411,NA,NA,0.861328816771598,NA
S3_127708162,3,127708162,0.00112934864913393,0.18978102189781,411,NA,NA,0.861328816771598,NA
S1_278034417,1,278034417,0.001176015316928,0.147201946472019,411,NA,NA,0.861328816771598,NA
S2_35320089,2,35320089,0.00117743490763227,0.400243309002433,411,NA,NA,0.861328816771598,NA
S2_35320100,2,35320100,0.00117743490763227,0.400243309002433,411,NA,NA,0.861328816771598,NA
S2_35320131,2,35320131,0.00117743490763227,0.400243309002433,411,NA,NA,0.861328816771598,NA
S2_35320144,2,35320144,0.00117743490763227,0.400243309002433,411,NA,NA,0.861328816771598,NA
S5_208986749,5,208986749,0.00117892174370855,0.266423357664234,411,NA,NA,0.861328816771598,NA
S10_126588148,10,126588148,0.00120227166137895,0.232360097323601,411,NA,NA,0.861328816771598,NA
S2_16868447,2,16868447,0.00120739977819744,0.242092457420925,411,NA,NA,0.861328816771598,NA
S3_147677539,3,147677539,0.00124231758287812,0.144768856447689,411,NA,NA,0.874098054922863,NA
S4_75695119,4,75695119,0.00128079759854873,0.109489051094891,411,NA,NA,0.875602794341104,NA
S5_208094128,5,208094128,0.00128485575732261,0.0571776155717761,411,NA,NA,0.875602794341104,NA
S2_236352794,2,236352794,0.00129559823939263,0.245742092457421,411,NA,NA,0.875602794341104,NA
S3_35353666,3,35353666,0.00132242464948511,0.164233576642336,411,NA,NA,0.879475885475174,NA
S8_5917629,8,5917629,0.00133557461727437,0.313868613138686,411,NA,NA,0.879475885475174,NA
S3_48302916,3,48302916,0.00136425655169922,0.18978102189781,411,NA,NA,0.879510908384597,NA
S3_199622411,3,199622411,0.00136987466991351,0.378345498783455,411,NA,NA,0.879510908384597,NA
S7_19254885,7,19254885,0.00139049693388189,0.420924574209246,411,NA,NA,0.881729555740442,NA
S5_2364980,5,2364980,0.00141011403242955,0.194647201946472,411,NA,NA,0.883264476191205,NA
S7_143424275,7,143424275,0.00146077980893086,0.0997566909975669,411,NA,NA,0.893634344315725,NA
S3_187171629,3,187171629,0.00146216217473834,0.223844282238443,411,NA,NA,0.893634344315725,NA
S5_7357759,5,7357759,0.00148698600509469,0.108272506082725,411,NA,NA,0.893634344315725,NA
S2_3974950,2,3974950,0.00149948479377233,0.180048661800487,411,NA,NA,0.893634344315725,NA
S9_41830419,9,41830419,0.00151366135068956,0.188564476885645,411,NA,NA,0.893634344315725,NA
S3_146966676,3,146966676,0.00155147623860384,0.148418491484185,411,NA,NA,0.899566093737434,NA
S5_204625091,5,204625091,0.00155873649013164,0.072992700729927,411,NA,NA,0.899566093737434,NA
S4_159725237,4,159725237,0.00160968668216923,0.0936739659367397,411,NA,NA,0.918648189513978,NA
S3_201259090,3,201259090,0.00165586516399727,0.482968369829684,411,NA,NA,0.92177547491052,NA
S2_222440163,2,222440163,0.00165977045802364,0.218978102189781,411,NA,NA,0.92177547491052,NA
S8_145619943,8,145619943,0.00170264195460018,0.261557177615572,411,NA,NA,0.92177547491052,NA
S4_75695092,4,75695092,0.00173918746364692,0.109489051094891,411,NA,NA,0.92177547491052,NA
S3_41736619,3,41736619,0.00175455305324188,0.170316301703163,411,NA,NA,0.92177547491052,NA
S3_41736589,3,41736589,0.00175455305324197,0.170316301703163,411,NA,NA,0.92177547491052,NA
S3_41736597,3,41736597,0.00175455305324197,0.170316301703163,411,NA,NA,0.92177547491052,NA
S1_230936641,1,230936641,0.00175873676656798,0.470802919708029,411,NA,NA,0.92177547491052,NA
S3_9379574,3,9379574,0.00181326034938164,0.175182481751825,411,NA,NA,0.930634343606637,NA
S7_17313966,7,17313966,0.00189903823549631,0.193430656934307,411,NA,NA,0.930634343606637,NA
S3_173474292,3,173474292,0.00190828689071835,0.214111922141119,411,NA,NA,0.930634343606637,NA
S1_257214394,1,257214394,0.00191325067253943,0.110705596107056,411,NA,NA,0.930634343606637,NA
S4_1068973,4,1068973,0.00194751146592443,0.389294403892944,411,NA,NA,0.930634343606637,NA
S1_232744596,1,232744596,0.00195465826541171,0.35036496350365,411,NA,NA,0.930634343606637,NA
S1_232744598,1,232744598,0.00195465826541171,0.35036496350365,411,NA,NA,0.930634343606637,NA
S1_237583882,1,237583882,0.00195790337431794,0.361313868613139,411,NA,NA,0.930634343606637,NA
S9_152205344,9,152205344,0.0019930572911579,0.22992700729927,411,NA,NA,0.930634343606637,NA
S1_12356699,1,12356699,0.0019936525356251,0.487834549878346,411,NA,NA,0.930634343606637,NA
