SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S1_249091250,1,249091250,6.90825355240923e-06,0.349148418491484,411,NA,NA,0.225720583455219,NA
S4_40387026,4,40387026,1.17601365475456e-05,0.249391727493917,411,NA,NA,0.225720583455219,NA
S4_39543066,4,39543066,2.24650077121634e-05,0.285888077858881,411,NA,NA,0.225720583455219,NA
S4_42817250,4,42817250,2.31005470244076e-05,0.227493917274939,411,NA,NA,0.225720583455219,NA
S2_4166884,2,4166884,2.74722334978594e-05,0.381995133819951,411,NA,NA,0.225720583455219,NA
S3_216794873,3,216794873,2.89469143359236e-05,0.472019464720195,411,NA,NA,0.225720583455219,NA
S4_37297448,4,37297448,3.07623013489581e-05,0.282238442822384,411,NA,NA,0.225720583455219,NA
S3_2525594,3,2525594,4.10447678084743e-05,0.0827250608272506,411,NA,NA,0.263522801118333,NA
S4_41837480,4,41837480,7.97871566413825e-05,0.28345498783455,411,NA,NA,0.45534530295237,NA
S3_216257315,3,216257315,0.000104562008655423,0.326034063260341,411,NA,NA,0.537061845056849,NA
S3_8888929,3,8888929,0.000131820935667832,0.132603406326034,411,NA,NA,0.614826867614742,NA
S2_4166839,2,4166839,0.000148883132987293,0.272506082725061,411,NA,NA,0.614826867614742,NA
S4_35552105,4,35552105,0.000155612975857945,0.186131386861314,411,NA,NA,0.614826867614742,NA
S1_249091204,1,249091204,0.000209472072330592,0.295620437956204,411,NA,NA,0.633494324456153,NA
S3_216482957,3,216482957,0.000214208534507339,0.276155717761557,411,NA,NA,0.633494324456153,NA
S3_217237944,3,217237944,0.000221850071205389,0.255474452554745,411,NA,NA,0.633494324456153,NA
S2_174097262,2,174097262,0.000239479950523854,0.182481751824818,411,NA,NA,0.633494324456153,NA
S2_22952891,2,22952891,0.000258549498089054,0.181265206812652,411,NA,NA,0.633494324456153,NA
S10_109714053,10,109714053,0.000283637040469375,0.369829683698297,411,NA,NA,0.633494324456153,NA
S5_30601083,5,30601083,0.000298932110737906,0.113138686131387,411,NA,NA,0.633494324456153,NA
S4_41357687,4,41357687,0.000322097833664685,0.186131386861314,411,NA,NA,0.633494324456153,NA
S4_36418427,4,36418427,0.000323333091905739,0.295620437956204,411,NA,NA,0.633494324456153,NA
S4_41837509,4,41837509,0.000339940517896607,0.301703163017032,411,NA,NA,0.633494324456153,NA
S4_59258071,4,59258071,0.000398205134776719,0.126520681265207,411,NA,NA,0.633494324456153,NA
S2_9549729,2,9549729,0.000401816058301259,0.257907542579075,411,NA,NA,0.633494324456153,NA
S3_217572130,3,217572130,0.000406305571412019,0.343065693430657,411,NA,NA,0.633494324456153,NA
S2_4166875,2,4166875,0.000437474146821822,0.284671532846715,411,NA,NA,0.633494324456153,NA
S5_199979544,5,199979544,0.000443211448226106,0.206812652068126,411,NA,NA,0.633494324456153,NA
S5_199979545,5,199979545,0.000443211448226106,0.206812652068127,411,NA,NA,0.633494324456153,NA
S4_41460560,4,41460560,0.000445641553948291,0.277372262773723,411,NA,NA,0.633494324456153,NA
S4_40700576,4,40700576,0.000447238889600097,0.254257907542579,411,NA,NA,0.633494324456153,NA
S8_162185689,8,162185689,0.000454064125377252,0.178832116788321,411,NA,NA,0.633494324456153,NA
S5_143975690,5,143975690,0.000462258478823254,0.144768856447689,411,NA,NA,0.633494324456153,NA
S5_143975714,5,143975714,0.000462258478823276,0.144768856447689,411,NA,NA,0.633494324456153,NA
S5_143975718,5,143975718,0.000462258478823276,0.144768856447689,411,NA,NA,0.633494324456153,NA
S5_199979543,5,199979543,0.000506863231182088,0.204379562043796,411,NA,NA,0.633494324456153,NA
S4_202889676,4,202889676,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S4_202889677,4,202889677,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S4_202889679,4,202889679,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S4_202889680,4,202889680,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S4_202889681,4,202889681,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S4_202889682,4,202889682,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S4_202889683,4,202889683,0.000544641909534106,0.322384428223844,411,NA,NA,0.633494324456153,NA
S5_21988282,5,21988282,0.000551880603469947,0.444038929440389,411,NA,NA,0.633494324456153,NA
S4_143379125,4,143379125,0.000560941107737174,0.184914841849148,411,NA,NA,0.633494324456153,NA
S1_230936641,1,230936641,0.000567348848879213,0.470802919708029,411,NA,NA,0.633494324456153,NA
S7_168085014,7,168085014,0.000635043849234952,0.155717761557178,411,NA,NA,0.678241590323346,NA
S4_67652163,4,67652163,0.000645582708561457,0.278588807785888,411,NA,NA,0.678241590323346,NA
S10_58581071,10,58581071,0.000647038489298599,0.124087591240876,411,NA,NA,0.678241590323346,NA
S4_37098966,4,37098966,0.000680137658232972,0.319951338199513,411,NA,NA,0.689124000610896,NA
S1_36154260,1,36154260,0.000684253724104038,0.160583941605839,411,NA,NA,0.689124000610896,NA
S10_58581109,10,58581109,0.000769753401693138,0.125304136253041,411,NA,NA,0.760323922522397,NA
S1_213232323,1,213232323,0.000802243251814285,0.158150851581509,411,NA,NA,0.777464530998814,NA
S4_40690946,4,40690946,0.000853430761823623,0.299270072992701,411,NA,NA,0.7845413581781,NA
S1_248735475,1,248735475,0.00085568658008121,0.403892944038929,411,NA,NA,0.7845413581781,NA
S4_44455104,4,44455104,0.000859886528662374,0.287104622871046,411,NA,NA,0.7845413581781,NA
S3_2083355,3,2083355,0.000870643408993861,0.319951338199513,411,NA,NA,0.7845413581781,NA
S1_82797487,1,82797487,0.000911298564612033,0.265206812652068,411,NA,NA,0.800297308452191,NA
S3_21856427,3,21856427,0.000943249714879108,0.177615571776156,411,NA,NA,0.800297308452191,NA
S10_130080575,10,130080575,0.000958032217888943,0.242092457420925,411,NA,NA,0.800297308452191,NA
S4_40348572,4,40348572,0.000962322633276995,0.182481751824818,411,NA,NA,0.800297308452191,NA
S4_38028987,4,38028987,0.000969919273199125,0.238442822384428,411,NA,NA,0.800297308452191,NA
S7_151085503,7,151085503,0.000981615762951697,0.187347931873479,411,NA,NA,0.800297308452191,NA
S5_150934288,5,150934288,0.00100728532624148,0.220194647201946,411,NA,NA,0.802170631215609,NA
S2_22608620,2,22608620,0.00101514886258619,0.119221411192214,411,NA,NA,0.802170631215609,NA
S2_185832536,2,185832536,0.00105340080836057,0.266423357664234,411,NA,NA,0.803208642604929,NA
S4_201184111,4,201184111,0.00105376756610252,0.418491484184915,411,NA,NA,0.803208642604929,NA
S2_17574915,2,17574915,0.00107284099925429,0.17639902676399,411,NA,NA,0.803208642604929,NA
S5_57248793,5,57248793,0.0010864587855317,0.161800486618005,411,NA,NA,0.803208642604929,NA
S4_38029230,4,38029230,0.00109465188914871,0.239659367396594,411,NA,NA,0.803208642604929,NA
S10_109714054,10,109714054,0.00111805991282686,0.381995133819951,411,NA,NA,0.808829736655297,NA
S3_217008621,3,217008621,0.00115849735023889,0.461070559610706,411,NA,NA,0.826443047226671,NA
S3_15436387,3,15436387,0.00124074924255156,0.29683698296837,411,NA,NA,0.834822367921001,NA
S1_36154257,1,36154257,0.00126516803381083,0.161800486618005,411,NA,NA,0.834822367921001,NA
S4_39599205,4,39599205,0.00127576175440036,0.25669099756691,411,NA,NA,0.834822367921001,NA
S3_216257516,3,216257516,0.00128114630360797,0.435523114355231,411,NA,NA,0.834822367921001,NA
S3_15436418,3,15436418,0.00128145579351234,0.367396593673966,411,NA,NA,0.834822367921001,NA
S8_151339550,8,151339550,0.0012872657293378,0.161800486618005,411,NA,NA,0.834822367921001,NA
S4_39558254,4,39558254,0.00129650370951088,0.251824817518248,411,NA,NA,0.834822367921001,NA
S4_39795219,4,39795219,0.00130027041710336,0.226277372262774,411,NA,NA,0.834822367921001,NA
S5_22637440,5,22637440,0.00135602381352529,0.476885644768856,411,NA,NA,0.858024703093532,NA
S4_38724566,4,38724566,0.0013755181928089,0.309002433090024,411,NA,NA,0.858024703093532,NA
S7_19347596,7,19347596,0.00138862376155146,0.479318734793187,411,NA,NA,0.858024703093532,NA
S2_4990120,2,4990120,0.0014032294659552,0.215328467153285,411,NA,NA,0.858024703093532,NA
S7_151085495,7,151085495,0.00143823928652378,0.18978102189781,411,NA,NA,0.858980052020012,NA
S7_151085499,7,151085499,0.00143823928652378,0.18978102189781,411,NA,NA,0.858980052020012,NA
S2_3387857,2,3387857,0.001502395142909,0.351581508515815,411,NA,NA,0.886983008336031,NA
S1_23424259,1,23424259,0.00152858371193786,0.232360097323601,411,NA,NA,0.890993843422094,NA
S10_109714040,10,109714040,0.00154388279626514,0.380778588807786,411,NA,NA,0.890993843422094,NA
S4_41839869,4,41839869,0.00158256264839281,0.192214111922141,411,NA,NA,0.892047389730812,NA
S4_170464384,4,170464384,0.00159240227263972,0.395377128953771,411,NA,NA,0.892047389730812,NA
S8_134080486,8,134080486,0.00159907007632103,0.10705596107056,411,NA,NA,0.892047389730812,NA
S4_38029207,4,38029207,0.00161517838220052,0.240875912408759,411,NA,NA,0.892047389730812,NA
S5_100435489,5,100435489,0.00164332760830937,0.125304136253041,411,NA,NA,0.897938680272279,NA
S1_248738423,1,248738423,0.00168193088959232,0.33698296836983,411,NA,NA,0.90048093727302,NA
S1_72112610,1,72112610,0.00168878740212277,0.199513381995134,411,NA,NA,0.90048093727302,NA
S5_150934301,5,150934301,0.00170057533468612,0.259124087591241,411,NA,NA,0.90048093727302,NA
S7_38837074,7,38837074,0.00171858252260986,0.114355231143552,411,NA,NA,0.900730143967452,NA
S4_38290993,4,38290993,0.00175162910513787,0.253041362530414,411,NA,NA,0.90877702754744,NA
S2_234264119,2,234264119,0.0018022214782567,0.164233576642336,411,NA,NA,0.92567501787699,NA
S10_109714045,10,109714045,0.00188689583641463,0.381995133819951,411,NA,NA,0.959570602433314,NA
S8_12211361,8,12211361,0.00191033788956028,0.158150851581509,411,NA,NA,0.961967500210633,NA
S3_219183201,3,219183201,0.00195691934475137,0.16301703163017,411,NA,NA,0.96988955526068,NA
S5_161171344,5,161171344,0.00196881800957497,0.217761557177616,411,NA,NA,0.96988955526068,NA
S4_38542211,4,38542211,0.00198369118995611,0.385644768856448,411,NA,NA,0.96988955526068,NA
S5_4672842,5,4672842,0.00204596955368907,0.27007299270073,411,NA,NA,0.96988955526068,NA
S1_266954497,1,266954497,0.00206213072929645,0.17639902676399,411,NA,NA,0.96988955526068,NA
S8_120050658,8,120050658,0.00206729113299642,0.169099756690998,411,NA,NA,0.96988955526068,NA
S1_67250280,1,67250280,0.00208021569179239,0.0948905109489051,411,NA,NA,0.96988955526068,NA
S9_73473619,9,73473619,0.00209359671523,0.0717761557177615,411,NA,NA,0.96988955526068,NA
S1_28632836,1,28632836,0.0020960173789291,0.199513381995134,411,NA,NA,0.96988955526068,NA
S4_40700597,4,40700597,0.00212737085590187,0.169099756690998,411,NA,NA,0.975608475640067,NA
S10_148513247,10,148513247,0.00215389238996325,0.307785888077859,411,NA,NA,0.979029865714004,NA
S4_37594332,4,37594332,0.00220791609998863,0.209245742092457,411,NA,NA,0.994782409155405,NA
S6_128319635,6,128319635,0.00225474954218135,0.260340632603406,411,NA,NA,1,NA
S1_67250676,1,67250676,0.0022647154862706,0.133819951338199,411,NA,NA,1,NA
S1_232513586,1,232513586,0.00232288449766563,0.351581508515815,411,NA,NA,1,NA
S1_72112874,1,72112874,0.00238266951958204,0.147201946472019,411,NA,NA,1,NA
S8_170138810,8,170138810,0.00241523341118468,0.184914841849148,411,NA,NA,1,NA
S5_150802304,5,150802304,0.00242827248952351,0.284671532846715,411,NA,NA,1,NA
S1_287474463,1,287474463,0.00244785089413915,0.131386861313869,411,NA,NA,1,NA
S4_201463165,4,201463165,0.00247066736416299,0.468369829683698,411,NA,NA,1,NA
S5_167068471,5,167068471,0.00250179303239923,0.245742092457421,411,NA,NA,1,NA
S8_8731118,8,8731118,0.0025813638264352,0.0985401459854015,411,NA,NA,1,NA
S8_19122987,8,19122987,0.0025820777934471,0.435523114355231,411,NA,NA,1,NA
S2_28310321,2,28310321,0.00261583460829877,0.327250608272506,411,NA,NA,1,NA
S1_251440540,1,251440540,0.0026166577942827,0.17639902676399,411,NA,NA,1,NA
S1_232514054,1,232514054,0.00263736128320515,0.340632603406326,411,NA,NA,1,NA
S5_22635751,5,22635751,0.00269370092895949,0.47323600973236,411,NA,NA,1,NA
S4_38296703,4,38296703,0.002758176173793,0.357664233576642,411,NA,NA,1,NA
S1_246722353,1,246722353,0.00276876733472389,0.453771289537713,411,NA,NA,1,NA
S2_17572479,2,17572479,0.00283953926177533,0.401459854014599,411,NA,NA,1,NA
S4_36022493,4,36022493,0.00285936459198261,0.177615571776156,411,NA,NA,1,NA
S8_165286045,8,165286045,0.00286408594504755,0.210462287104623,411,NA,NA,1,NA
S4_143720266,4,143720266,0.00288023939835517,0.178832116788321,411,NA,NA,1,NA
S8_12273955,8,12273955,0.00290796508672843,0.381995133819951,411,NA,NA,1,NA
S8_151339541,8,151339541,0.00293158012078061,0.164233576642336,411,NA,NA,1,NA
S1_234254595,1,234254595,0.00296271654357031,0.265206812652068,411,NA,NA,1,NA
