SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S3_18184709,3,18184709,0.000112622057492362,0.364864864864865,111,NA,NA,0.993068717225208,NA
S3_10674683,3,10674683,0.000392966830557313,0.198198198198198,111,NA,NA,0.993068717225208,NA
S3_10674682,3,10674682,0.000428375967868758,0.175675675675676,111,NA,NA,0.993068717225208,NA
S3_11212287,3,11212287,0.000505279314222199,0.45045045045045,111,NA,NA,0.993068717225208,NA
S3_69965962,3,69965962,0.000526362342632126,0.36036036036036,111,NA,NA,0.993068717225208,NA
S3_10143040,3,10143040,0.000613351305475827,0.486486486486487,111,NA,NA,0.993068717225208,NA
S1_210096665,1,210096665,0.000660518679482102,0.130630630630631,111,NA,NA,0.993068717225208,NA
S6_164566704,6,164566704,0.000661384427056416,0.445945945945946,111,NA,NA,0.993068717225208,NA
S6_164577110,6,164577110,0.000801349118510877,0.427927927927928,111,NA,NA,1,NA
S3_10685514,3,10685514,0.00140555677243758,0.202702702702703,111,NA,NA,1,NA
S4_41839869,4,41839869,0.00167073756914672,0.45045045045045,111,NA,NA,1,NA
S6_164566657,6,164566657,0.00211202631941163,0.436936936936937,111,NA,NA,1,NA
S4_38296703,4,38296703,0.00219215498496662,0.292792792792793,111,NA,NA,1,NA
S2_184392045,2,184392045,0.00268753724992226,0.288288288288288,111,NA,NA,1,NA
S2_203605205,2,203605205,0.00278062340900052,0.171171171171171,111,NA,NA,1,NA
S4_39543066,4,39543066,0.00284069260599937,0.220720720720721,111,NA,NA,1,NA
S2_182631015,2,182631015,0.00285775344922398,0.234234234234234,111,NA,NA,1,NA
S8_172197953,8,172197953,0.00296992814668379,0.31981981981982,111,NA,NA,1,NA
S8_172197956,8,172197956,0.00296992814668379,0.31981981981982,111,NA,NA,1,NA
S1_44960183,1,44960183,0.0030926673529629,0.13963963963964,111,NA,NA,1,NA
S1_44956540,1,44956540,0.0032237955471819,0.36036036036036,111,NA,NA,1,NA
