SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PZA00453.7,4,166281276,0.000185068421781337,0.104417670682731,249,0.249775477482617,0.293916878298146,0.537324968449835,1.63650070249912
PZB01915.1,1,9029842,0.000347445825056473,0.21285140562249,249,0.249775477482617,0.290087127419862,0.537324968449835,1.18432391202499
PZB00237.2,1,240501065,0.000832472557200322,0.0803212851405622,249,0.249775477482617,0.284839400889909,0.545540085698833,1.68185816943151
PZA03379.2,4,167650309,0.000935024735621204,0.0281124497991968,249,0.249775477482617,0.284147775628799,0.545540085698833,3.3775876881482
PZA03186.1,5,5476347,0.0011555877681307,0.0863453815261044,249,0.249775477482617,0.282890764675849,0.545540085698833,-1.47772396627846
PZA00396.10,2,4679610,0.00167225662834336,0.375502008032129,249,0.249775477482617,0.280709757160855,0.545540085698833,-1.03192481037505
PZA00280.14,2,62870552,0.00167500490478721,0.0240963855421686,249,0.249775477482617,0.280700102505377,0.545540085698833,3.04717961219194
PZB00063.2,1,268373269,0.00192202162898696,0.132530120481928,249,0.249775477482617,0.279892491822704,0.545540085698833,1.29006983272075
PZA00186.2,3,165800369,0.00212254272201377,0.353413654618474,249,0.249775477482617,0.279311339829087,0.545540085698833,-0.923693381259767
PZA02808.12,2,44606596,0.0022672517425399,0.0642570281124498,249,0.249775477482617,0.278925792122182,0.545540085698833,-1.52639280004087
PZA00210.6,3,29693448,0.00230911697182032,0.0220883534136546,249,0.249775477482617,0.278818932607736,0.545540085698833,-2.79886033149194
PZD00098.2,1,23267835,0.00231098127943464,0.112449799196787,249,0.249775477482617,0.278814220191857,0.545540085698833,-1.31213236286446
PZB02516.2,3,193566873,0.00246383270542627,0.184738955823293,249,0.249775477482617,0.278440517114248,0.545540085698833,1.10661716842887
PZB02534.3,8,128276900,0.00256232214316077,0.132530120481928,249,0.249775477482617,0.278212076044047,0.545540085698833,-1.18061376506591
PZA00316.9,3,223513444,0.0026456842177441,0.323293172690763,249,0.249775477482617,0.278025631186049,0.545540085698833,-0.900554990355914
PZA00401.11,5,55324334,0.00363340382835141,0.259036144578313,249,0.249775477482617,0.276185635750511,0.627183503599838,0.892957954714163
PHM1959.26,3,168443563,0.00368871332550111,0.485943775100402,249,0.249775477482617,0.276098356983858,0.627183503599838,-0.866129843802213
PZB01230.5,2,39040780,0.00374583458270685,0.152610441767068,249,0.249775477482617,0.276009615430801,0.627183503599838,1.08852970760071
PZB02033.1,5,184588958,0.00397696498519517,0.393574297188755,249,0.249775477482617,0.275664166033862,0.627183503599838,-0.831686753619778
PZA00125.8,4,36047549,0.00414635522146394,0.0983935742971888,249,0.249775477482617,0.275423817753425,0.627183503599838,-1.44181555590771
PZA03594.1,5,76513050,0.00450154219088697,0.473895582329317,249,0.249775477482617,0.274950955867757,0.627183503599838,-0.749677836150028
PZA03186.2,5,5476395,0.00455624432689404,0.0622489959839357,249,0.249775477482617,0.274881548160853,0.627183503599838,1.47322550039962
PZA00189.21,8,170014413,0.00466382818713103,0.186746987951807,249,0.249775477482617,0.274747502046443,0.627183503599838,0.980303014296837
PZA03559.1,2,15810363,0.00565551370925129,0.423694779116466,249,0.249775477482617,0.273643293250212,0.704410537087202,-0.770737733964239
PZA03561.4,1,60212209,0.00575904931701124,0.0582329317269076,249,0.249775477482617,0.273539684042457,0.704410537087202,-2.22364971044891
PZA00942.2,6,102566000,0.00610985501595346,0.29718875502008,249,0.249775477482617,0.273202337033203,0.704410537087202,0.923010790651347
PZB00149.1,1,188047564,0.00614907355362252,0.214859437751004,249,0.249775477482617,0.273165866666451,0.704410537087202,-0.891788355156677
PZA03709.2,10,121493288,0.00698603521538998,0.0622489959839357,249,0.249775477482617,0.272439862129785,0.742477644999941,1.57908312385011
PZA03668.3,6,78305004,0.00713049393442285,0.0120481927710843,249,0.249775477482617,0.272323666835106,0.742477644999941,3.18001629118118
PZA03602.2,2,209504254,0.00720152904946596,0.120481927710843,249,0.249775477482617,0.272267415229719,0.742477644999941,-1.12505764079125
PZA02808.14,2,44606542,0.00793230971242672,0.0783132530120482,249,0.249775477482617,0.271719818634599,0.774331791369983,1.30137448582015
PZB00104.2,4,122795210,0.00801119215125751,0.345381526104418,249,0.249775477482617,0.271663843363476,0.774331791369983,-0.823479660608882
PZB00063.6,1,268373267,0.00899439997421012,0.114457831325301,249,0.249775477482617,0.271010255420683,0.822744249920327,-1.28532430722555
PZA03176.3,7,151510428,0.00904406870264828,0.0883534136546185,249,0.249775477482617,0.270979221407072,0.822744249920327,1.60921526576533
PZA00042.5,6,157129197,0.00941106518624947,0.253012048192771,249,0.249775477482617,0.270755221855349,0.831669274887703,0.85337120874982
PZB00619.1,5,167873609,0.0103650356396481,0.166666666666667,249,0.249775477482617,0.270212678191087,0.851686330122015,0.942840061003949
PZA01369.1,9,140926271,0.010723046351781,0.253012048192771,249,0.249775477482617,0.270022270082783,0.851686330122015,-0.86203061132241
PZA01068.1,1,294472124,0.0107499222252757,0.345381526104418,249,0.249775477482617,0.270008242099563,0.851686330122015,0.758014749914651
PZA03700.2,2,7482369,0.0110035627753094,0.162650602409639,249,0.249775477482617,0.269877610414857,0.851686330122015,-1.0680238318001
PZB01331.2,5,167874494,0.0110643312578232,0.142570281124498,249,0.249775477482617,0.269846775001257,0.851686330122015,-1.02889045499515
PZA03409.2,4,128632484,0.0116412732234319,0.345381526104418,249,0.249775477482617,0.269562450632415,0.851686330122015,-0.802447499628187
PZA00067.10,5,145121179,0.0117021794469396,0.162650602409639,249,0.249775477482617,0.269533289213426,0.851686330122015,-0.972307607766027
PZA03697.1,8,155570887,0.012329648737609,0.275100401606426,249,0.249775477482617,0.26924168771179,0.851686330122015,-0.794008969454723
PZA00409.3,10,62062924,0.0124027018967678,0.273092369477912,249,0.249775477482617,0.269208739927626,0.851686330122015,0.78691271691747
PZB01292.1,9,117894891,0.0126438376491025,0.186746987951807,249,0.249775477482617,0.269101393113251,0.851686330122015,0.922328884207786
PZA01468.1,6,161663671,0.0131675817671172,0.393574297188755,249,0.249775477482617,0.268875358609185,0.851686330122015,0.705908043342959
PZB01427.4,1,270364551,0.0132559258407534,0.156626506024096,249,0.249775477482617,0.26883815072725,0.851686330122015,1.00979600790734
PZA00672.6,2,228991006,0.0134023170497409,0.164658634538153,249,0.249775477482617,0.268777056776362,0.851686330122015,-0.869681381456914
PZA02921.9,1,25035236,0.0134926059411506,0.166666666666667,249,0.249775477482617,0.268739719777522,0.851686330122015,0.937075724159897
PZA03565.2,7,43623648,0.0144801149529563,0.0642570281124498,249,0.249775477482617,0.268347474759471,0.860919911474399,1.3897479865077
PZD00050.3,9,149507714,0.0145892096250383,0.124497991967871,249,0.249775477482617,0.268305852518889,0.860919911474399,1.00052703605934
PZA03669.1,9,130876521,0.01473005731961,0.0903614457831325,249,0.249775477482617,0.26825259038705,0.860919911474399,-1.56222590296656
PZB01235.1,1,88380734,0.0150269925270575,0.467871485943775,249,0.249775477482617,0.2681420124764,0.860919911474399,-0.708030296690993
PZA03698.1,8,155571435,0.0150306095116772,0.457831325301205,249,0.249775477482617,0.268140679531006,0.860919911474399,-0.702718043965319
PZA03710.3,10,121492142,0.0155424303655817,0.0763052208835341,249,0.249775477482617,0.267955340219591,0.87404976583171,-1.28766547517239
PZA02479.1,4,218367682,0.0165625110560371,0.375502008032129,249,0.249775477482617,0.26760413324318,0.88207230940589,0.696509241834377
PZA02890.3,2,187225194,0.0175610465800923,0.329317269076305,249,0.249775477482617,0.267281454924167,0.88207230940589,-0.845928803469747
PZA03585.1,10,104900730,0.0175723412044199,0.130522088353414,249,0.249775477482617,0.267277915053971,0.88207230940589,0.937937950096966
PZB00282.2,4,178735388,0.0180015356813834,0.323293172690763,249,0.249775477482617,0.267145124349103,0.88207230940589,0.794896163079159
PZA03303.6,5,7648847,0.0180111219786424,0.130522088353414,249,0.249775477482617,0.267142196101828,0.88207230940589,-0.948485335074452
