SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S5_34449094,5,34449094,4.53087622141956e-05,0.0561224489795918,98,NA,NA,1,NA
S9_14312560,9,14312560,0.000147608361252327,0.153061224489796,98,NA,NA,1,NA
S4_29169089,4,29169089,0.000156702923474533,0.326530612244898,98,NA,NA,1,NA
S7_131237745,7,131237745,0.000184580744749828,0.301020408163265,98,NA,NA,1,NA
S5_190051269,5,190051269,0.000234800098871758,0.0561224489795918,98,NA,NA,1,NA
S6_154771903,6,154771903,0.00023966647772172,0.443877551020408,98,NA,NA,1,NA
S7_16098026,7,16098026,0.000241881415652345,0.214285714285714,98,NA,NA,1,NA
S2_226678692,2,226678692,0.000300630428033961,0.244897959183674,98,NA,NA,1,NA
S2_151735044,2,151735044,0.000311899575756223,0.183673469387755,98,NA,NA,1,NA
S7_131196827,7,131196827,0.000338052850084346,0.403061224489796,98,NA,NA,1,NA
S2_151735400,2,151735400,0.00034961524007221,0.209183673469388,98,NA,NA,1,NA
S2_222649333,2,222649333,0.000354114227544025,0.387755102040816,98,NA,NA,1,NA
S6_155647457,6,155647457,0.000381242284661165,0.397959183673469,98,NA,NA,1,NA
S8_14848368,8,14848368,0.000425779483416837,0.489795918367347,98,NA,NA,1,NA
S6_155758032,6,155758032,0.000463855207597155,0.112244897959184,98,NA,NA,1,NA
S4_28982373,4,28982373,0.000516416248839212,0.459183673469388,98,NA,NA,1,NA
S7_133871173,7,133871173,0.000520264612638666,0.331632653061224,98,NA,NA,1,NA
S2_185691061,2,185691061,0.000564274355835415,0.331632653061224,98,NA,NA,1,NA
S1_282902844,1,282902844,0.000602895525787406,0.23469387755102,98,NA,NA,1,NA
S1_282901564,1,282901564,0.00063025341677031,0.433673469387755,98,NA,NA,1,NA
S7_131445910,7,131445910,0.000639655546232216,0.36734693877551,98,NA,NA,1,NA
S10_24951214,10,24951214,0.000642592486850323,0.290816326530612,98,NA,NA,1,NA
S6_156535195,6,156535195,0.000659413687937827,0.122448979591837,98,NA,NA,1,NA
S6_153662341,6,153662341,0.000693536600052437,0.122448979591837,98,NA,NA,1,NA
S2_14205106,2,14205106,0.000739918461812396,0.0408163265306123,98,NA,NA,1,NA
S1_288013448,1,288013448,0.000748395143578116,0.357142857142857,98,NA,NA,1,NA
S8_171597518,8,171597518,0.000753499826216809,0.326530612244898,98,NA,NA,1,NA
S4_182280060,4,182280060,0.000778542871248805,0.076530612244898,98,NA,NA,1,NA
S1_195331633,1,195331633,0.000804872691911732,0.0306122448979592,98,NA,NA,1,NA
S4_31123080,4,31123080,0.000805196510885378,0.443877551020408,98,NA,NA,1,NA
S6_156522456,6,156522456,0.000807076773781887,0.112244897959184,98,NA,NA,1,NA
S4_236394804,4,236394804,0.000819078351310043,0.102040816326531,98,NA,NA,1,NA
S7_25995899,7,25995899,0.00086594001902206,0.112244897959184,98,NA,NA,1,NA
S2_215015075,2,215015075,0.000885745167642298,0.219387755102041,98,NA,NA,1,NA
S5_4103163,5,4103163,0.0009245286292337,0.494897959183674,98,NA,NA,1,NA
S7_140711099,7,140711099,0.000951345124252375,0.107142857142857,98,NA,NA,1,NA
S4_31123084,4,31123084,0.000979445058456946,0.438775510204082,98,NA,NA,1,NA
S5_10542684,5,10542684,0.000987448637950516,0.454081632653061,98,NA,NA,1,NA
S7_108846105,7,108846105,0.00104098315188678,0.290816326530612,98,NA,NA,1,NA
S8_171597548,8,171597548,0.00105003569046157,0.357142857142857,98,NA,NA,1,NA
S10_144684802,10,144684802,0.00106058378937391,0.0306122448979592,98,NA,NA,1,NA
S3_56042925,3,56042925,0.00109310462474524,0.346938775510204,98,NA,NA,1,NA
S1_281952874,1,281952874,0.00109580957129514,0.25,98,NA,NA,1,NA
S4_212321980,4,212321980,0.00113621586065394,0.428571428571429,98,NA,NA,1,NA
S6_167749891,6,167749891,0.00115165156147909,0.158163265306122,98,NA,NA,1,NA
S2_222649665,2,222649665,0.00123180644757128,0.392857142857143,98,NA,NA,1,NA
S6_154841380,6,154841380,0.00127340260854732,0.219387755102041,98,NA,NA,1,NA
S4_29117412,4,29117412,0.00129965525708284,0.219387755102041,98,NA,NA,1,NA
S2_215652729,2,215652729,0.00132070500160556,0.214285714285714,98,NA,NA,1,NA
S3_202943544,3,202943544,0.00136106345904492,0.448979591836735,98,NA,NA,1,NA
S10_130145033,10,130145033,0.00144907940954613,0.0714285714285714,98,NA,NA,1,NA
S6_154237271,6,154237271,0.00146669527355327,0.0459183673469388,98,NA,NA,1,NA
S1_209819134,1,209819134,0.00147019517217729,0.352040816326531,98,NA,NA,1,NA
