SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S3_220678709,3,220678709,3.07478123491171e-08,0.0970873786407767,309,NA,NA,0.0015792998856877,NA
S8_162507649,8,162507649,2.49235744123598e-05,0.331715210355987,309,NA,NA,0.59579787332081,NA
S8_120050658,8,120050658,5.38792263729064e-05,0.176375404530744,309,NA,NA,0.59579787332081,NA
S8_120050662,8,120050662,0.000139710326672411,0.173139158576052,309,NA,NA,0.59579787332081,NA
S7_156316378,7,156316378,0.000207103721651441,0.220064724919094,309,NA,NA,0.59579787332081,NA
S4_143512347,4,143512347,0.000243878926366009,0.0566343042071198,309,NA,NA,0.59579787332081,NA
S1_214979865,1,214979865,0.000272357946709562,0.202265372168285,309,NA,NA,0.59579787332081,NA
S6_72867105,6,72867105,0.000273006493257329,0.343042071197411,309,NA,NA,0.59579787332081,NA
S10_142966026,10,142966026,0.000278549431936737,0.12621359223301,309,NA,NA,0.59579787332081,NA
S5_188849425,5,188849425,0.000285830785875943,0.344660194174757,309,NA,NA,0.59579787332081,NA
S4_43589697,4,43589697,0.000287947736287196,0.116504854368932,309,NA,NA,0.59579787332081,NA
S5_176038412,5,176038412,0.000330366459139718,0.13915857605178,309,NA,NA,0.59579787332081,NA
S6_155240668,6,155240668,0.000330670474965341,0.177993527508091,309,NA,NA,0.59579787332081,NA
S10_91959378,10,91959378,0.000347216423303499,0.247572815533981,309,NA,NA,0.59579787332081,NA
S3_218903401,3,218903401,0.000394742501243142,0.111650485436893,309,NA,NA,0.59579787332081,NA
S5_168262215,5,168262215,0.000405136125646033,0.229773462783172,309,NA,NA,0.59579787332081,NA
S9_153841279,9,153841279,0.000443827124099503,0.415857605177994,309,NA,NA,0.59579787332081,NA
S6_143498797,6,143498797,0.000452364586054304,0.339805825242718,309,NA,NA,0.59579787332081,NA
S10_84231607,10,84231607,0.000461833034208641,0.194174757281553,309,NA,NA,0.59579787332081,NA
S2_165670881,2,165670881,0.000478754675978776,0.34789644012945,309,NA,NA,0.59579787332081,NA
S6_72867107,6,72867107,0.000493500480991658,0.339805825242718,309,NA,NA,0.59579787332081,NA
S8_111630011,8,111630011,0.000499034502532762,0.15210355987055,309,NA,NA,0.59579787332081,NA
S4_43589694,4,43589694,0.000511002014714974,0.108414239482201,309,NA,NA,0.59579787332081,NA
S3_217237944,3,217237944,0.000528074368622033,0.111650485436893,309,NA,NA,0.59579787332081,NA
S2_41479835,2,41479835,0.000609863341915471,0.344660194174757,309,NA,NA,0.59579787332081,NA
S2_41479838,2,41479838,0.000635185175131084,0.402912621359223,309,NA,NA,0.59579787332081,NA
S4_234911733,4,234911733,0.000656992573883339,0.189320388349515,309,NA,NA,0.59579787332081,NA
S3_219183201,3,219183201,0.00065836436751664,0.0889967637540453,309,NA,NA,0.59579787332081,NA
S2_129680072,2,129680072,0.000695751378499285,0.406148867313916,309,NA,NA,0.59579787332081,NA
S5_76428305,5,76428305,0.000744957360049748,0.179611650485437,309,NA,NA,0.59579787332081,NA
S3_126156526,3,126156526,0.000762595309094837,0.0566343042071198,309,NA,NA,0.59579787332081,NA
S2_144721410,2,144721410,0.000787558893454292,0.113268608414239,309,NA,NA,0.59579787332081,NA
S7_147340201,7,147340201,0.000807619553254058,0.171521035598705,309,NA,NA,0.59579787332081,NA
S2_129680079,2,129680079,0.000855773720535777,0.40453074433657,309,NA,NA,0.59579787332081,NA
S3_136907404,3,136907404,0.000866634591398178,0.399676375404531,309,NA,NA,0.59579787332081,NA
S3_217895091,3,217895091,0.000877934164564063,0.0857605177993528,309,NA,NA,0.59579787332081,NA
S5_168852920,5,168852920,0.000892948176485245,0.286407766990291,309,NA,NA,0.59579787332081,NA
S4_69920709,4,69920709,0.000911415994079962,0.0210355987055016,309,NA,NA,0.59579787332081,NA
S4_5197429,4,5197429,0.000919476918333318,0.273462783171521,309,NA,NA,0.59579787332081,NA
