SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S4_146135847,4,146135847,1.32698464858337e-07,0.0355987055016181,309,NA,NA,0.00681579125051876,NA
S10_132533316,10,132533316,2.21175417498309e-06,0.328478964401295,309,NA,NA,0.0568011648448282,NA
S4_163994489,4,163994489,8.38365607767076e-06,0.0323624595469255,309,NA,NA,0.143536575705801,NA
S1_93075304,1,93075304,1.57413398079911e-05,0.186084142394822,309,NA,NA,0.146506370265829,NA
S5_122481712,5,122481712,1.83436445441149e-05,0.129449838187702,309,NA,NA,0.146506370265829,NA
S8_64658039,8,64658039,1.88478534396244e-05,0.13915857605178,309,NA,NA,0.146506370265829,NA
S7_160810060,7,160810060,1.99666022596189e-05,0.325242718446602,309,NA,NA,0.146506370265829,NA
S6_102601070,6,102601070,3.38818042355798e-05,0.114886731391586,309,NA,NA,0.217533888869011,NA
S6_134304012,6,134304012,6.61736276649917e-05,0.0323624595469255,309,NA,NA,0.377652893084108,NA
S1_256663732,1,256663732,8.17789925533583e-05,0.257281553398058,309,NA,NA,0.420041439451814,NA
S6_123080887,6,123080887,0.000112514614084505,0.322006472491909,309,NA,NA,0.525371647565677,NA
S1_211261382,1,211261382,0.000146236911506556,0.171521035598705,309,NA,NA,0.562620512166996,NA
S10_132345134,10,132345134,0.000147284326277786,0.305825242718447,309,NA,NA,0.562620512166996,NA
S1_256663730,1,256663730,0.000178675473943011,0.184466019417476,309,NA,NA,0.562620512166996,NA
S3_219183899,3,219183899,0.000181571284809442,0.20873786407767,309,NA,NA,0.562620512166996,NA
S4_38029230,4,38029230,0.000188693699250666,0.0906148867313916,309,NA,NA,0.562620512166996,NA
S10_148852779,10,148852779,0.000201207183107838,0.20873786407767,309,NA,NA,0.562620512166996,NA
S4_38029207,4,38029207,0.000220887500523695,0.0922330097087378,309,NA,NA,0.562620512166996,NA
S1_257214394,1,257214394,0.000223848866071017,0.124595469255663,309,NA,NA,0.562620512166996,NA
S3_213798229,3,213798229,0.000237870393946919,0.173139158576052,309,NA,NA,0.562620512166996,NA
S10_132345178,10,132345178,0.000244838186055127,0.309061488673139,309,NA,NA,0.562620512166996,NA
S3_12530000,3,12530000,0.000260451175915941,0.15210355987055,309,NA,NA,0.562620512166996,NA
S4_32251550,4,32251550,0.000267845940634504,0.194174757281553,309,NA,NA,0.562620512166996,NA
S4_139988435,4,139988435,0.000279357555107726,0.0728155339805825,309,NA,NA,0.562620512166996,NA
S7_5324052,7,5324052,0.000292019520213533,0.207119741100324,309,NA,NA,0.562620512166996,NA
S4_32251546,4,32251546,0.000303190717948087,0.184466019417476,309,NA,NA,0.562620512166996,NA
S2_83267926,2,83267926,0.000306706663175358,0.292880258899676,309,NA,NA,0.562620512166996,NA
S2_83267932,2,83267932,0.000306706663175358,0.292880258899676,309,NA,NA,0.562620512166996,NA
S1_70769062,1,70769062,0.000329152957340529,0.15210355987055,309,NA,NA,0.582975287857985,NA
S7_123842210,7,123842210,0.000412987660480589,0.103559870550162,309,NA,NA,0.707076173508817,NA
S9_124758567,9,124758567,0.000445413977675962,0.116504854368932,309,NA,NA,0.736483755241689,NA
S9_130919929,9,130919929,0.000458841581833889,0.113268608414239,309,NA,NA,0.736483755241689,NA
S1_256663728,1,256663728,0.000504960864736405,0.228155339805825,309,NA,NA,0.760657696673815,NA
S5_212522433,5,212522433,0.000509195177558405,0.0954692556634305,309,NA,NA,0.760657696673815,NA
S10_141501886,10,141501886,0.000518330692981008,0.20873786407767,309,NA,NA,0.760657696673815,NA
S4_199035486,4,199035486,0.000534046506915523,0.181229773462783,309,NA,NA,0.761950853741723,NA
S9_124758570,9,124758570,0.00059164114464656,0.114886731391586,309,NA,NA,0.793958471085518,NA
S5_18537619,5,18537619,0.000599977583069618,0.257281553398058,309,NA,NA,0.793958471085518,NA
S7_53354489,7,53354489,0.000642979769724847,0.44336569579288,309,NA,NA,0.793958471085518,NA
S4_46936174,4,46936174,0.000664024437607069,0.0550161812297735,309,NA,NA,0.793958471085518,NA
S2_60507146,2,60507146,0.000712270546921998,0.368932038834951,309,NA,NA,0.793958471085518,NA
S3_161258146,3,161258146,0.000738402018347319,0.480582524271845,309,NA,NA,0.793958471085518,NA
