SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S2_177650152,2,177650152,2.70329628871964e-08,0.248397435897436,312,NA,NA,0.00138849407277507,-1.61288602431544
S1_166805138,1,166805138,1.42540905051531e-07,0.209935897435897,312,NA,NA,0.0036606642530809,-2.15193413610987
S7_174254016,7,174254016,2.07262219820795e-06,0.38301282051282,312,NA,NA,0.0354853646555182,1.4570556009261
S8_170628175,8,170628175,4.21276245942984e-06,0.22275641025641,312,NA,NA,0.0505109553643129,-1.60630471665817
S3_136907404,3,136907404,4.9170565742181e-06,0.40224358974359,312,NA,NA,0.0505109553643129,1.45979037077987
S2_131350249,2,131350249,9.11690841391179e-06,0.299679487179487,312,NA,NA,0.0690087451102441,1.3300289859297
S2_165670881,2,165670881,9.40484815473607e-06,0.346153846153846,312,NA,NA,0.0690087451102441,-1.44819049446358
S3_215475112,3,215475112,1.33995303739768e-05,0.0993589743589743,312,NA,NA,0.0860300098248216,2.00767599059357
S4_2651122,4,2651122,1.64110393568669e-05,0.352564102564103,312,NA,NA,0.0936578016096396,-1.39220457640876
S6_166052041,6,166052041,2.07099927115534e-05,0.326923076923077,312,NA,NA,0.106372735564352,1.25270153396951
S4_218287243,4,218287243,3.59019416029109e-05,0.184294871794872,312,NA,NA,0.167639220595483,1.78825721783012
S2_223184521,2,223184521,5.17677747620256e-05,0.391025641025641,312,NA,NA,0.22157901792516,1.10583097989508
S2_36771215,2,36771215,7.95453972036407e-05,0.113782051282051,312,NA,NA,0.314283864351585,1.60324461062746
S3_59430837,3,59430837,9.74946910549072e-05,0.227564102564103,312,NA,NA,0.357687129760943,1.54563839482171
S1_60149822,1,60149822,0.000187450890852424,0.384615384615385,312,NA,NA,0.641869340456869,-1.05861063423403
S1_300279179,1,300279179,0.000208093442498806,0.147435897435897,312,NA,NA,0.668018967941636,1.55663349949221
S2_27560853,2,27560853,0.000273389596266815,0.211538461538462,312,NA,NA,0.826006460767788,1.58723622586794
S4_168546729,4,168546729,0.000294498565289214,0.134615384615385,312,NA,NA,0.840351656052773,-1.67891361625095
S4_168546722,4,168546722,0.000411684902781992,0.141025641025641,312,NA,NA,1,-1.60481610664618
S6_143403918,6,143403918,0.00043804871679804,0.144230769230769,312,NA,NA,1,1.92381926842735
S6_143403920,6,143403920,0.00043804871679804,0.144230769230769,312,NA,NA,1,1.92381926842735
S2_26007012,2,26007012,0.000445770643915045,0.310897435897436,312,NA,NA,1,-1.20961405405789
S3_2083334,3,2083334,0.000466484801489854,0.230769230769231,312,NA,NA,1,-1.53748846651831
S2_18792277,2,18792277,0.000495118489724302,0.134615384615385,312,NA,NA,1,-1.7331110615371
S2_194164843,2,194164843,0.000511821669602884,0.318910256410256,312,NA,NA,1,-1.15781555692062
S6_102226213,6,102226213,0.000512754154219829,0.232371794871795,312,NA,NA,1,-1.2522386423003
S3_1602274,3,1602274,0.000584927317853593,0.174679487179487,312,NA,NA,1,-1.5999934181184
S8_106235548,8,106235548,0.000627767732280709,0.198717948717949,312,NA,NA,1,1.04613694480789
S2_26004487,2,26004487,0.000706125756576372,0.32051282051282,312,NA,NA,1,1.24494540211492
S6_143498797,6,143498797,0.000735872289274566,0.341346153846154,312,NA,NA,1,-1.18476707519622
S4_236571601,4,236571601,0.000756318990048179,0.176282051282051,312,NA,NA,1,1.55643278546202
S1_2694004,1,2694004,0.000771026273489642,0.408653846153846,312,NA,NA,1,1.05556336809587
S2_194356304,2,194356304,0.0008067008023517,0.266025641025641,312,NA,NA,1,-1.13946857970329
S4_62224976,4,62224976,0.000821894175441083,0.0769230769230769,312,NA,NA,1,-1.99371822806035
S2_48178064,2,48178064,0.000847463603074676,0.442307692307692,312,NA,NA,1,-1.03758577339354
S4_143804192,4,143804192,0.000849810274708019,0.129807692307692,312,NA,NA,1,-1.3854334151867
S5_201580226,5,201580226,0.000925631652563341,0.467948717948718,312,NA,NA,1,1.10964274918138
S2_222438833,2,222438833,0.000926705997551058,0.25801282051282,312,NA,NA,1,-1.34824112810291
S10_82025206,10,82025206,0.000927252619857918,0.208333333333333,312,NA,NA,1,-1.32536474905005
S5_5186197,5,5186197,0.000950905167784304,0.155448717948718,312,NA,NA,1,-1.81931740359829
S10_143058883,10,143058883,0.000990523806943292,0.259615384615385,312,NA,NA,1,1.22001818834961
S3_5885090,3,5885090,0.00100427094792148,0.435897435897436,312,NA,NA,1,0.912887912909902
S2_154602241,2,154602241,0.00106578577678687,0.434294871794872,312,NA,NA,1,-1.13971900498782
S2_23115770,2,23115770,0.00108617455686111,0.230769230769231,312,NA,NA,1,1.25123067876245
S4_43589694,4,43589694,0.00113951325321245,0.107371794871795,312,NA,NA,1,1.95725637953319
S4_43589697,4,43589697,0.00116536126704575,0.115384615384615,312,NA,NA,1,1.90638465224669
S4_171375039,4,171375039,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375040,4,171375040,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375041,4,171375041,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375043,4,171375043,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375046,4,171375046,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375047,4,171375047,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375049,4,171375049,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375050,4,171375050,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375052,4,171375052,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375053,4,171375053,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375055,4,171375055,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375056,4,171375056,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_171375057,4,171375057,0.00121542700915571,0.330128205128205,312,NA,NA,1,-1.10301551841029
S4_191750934,4,191750934,0.00122864633065938,0.190705128205128,312,NA,NA,1,1.3582548155579
S4_191750941,4,191750941,0.00122864633065938,0.190705128205128,312,NA,NA,1,1.3582548155579
S4_191750943,4,191750943,0.00122864633065938,0.190705128205128,312,NA,NA,1,1.3582548155579
S4_191750944,4,191750944,0.00122864633065938,0.190705128205128,312,NA,NA,1,1.3582548155579
S4_171375044,4,171375044,0.00126914327212185,0.331730769230769,312,NA,NA,1,-1.10231831106246
S3_56042925,3,56042925,0.00131204557260879,0.378205128205128,312,NA,NA,1,-1.177490082129
S2_28310321,2,28310321,0.00137495455645268,0.27724358974359,312,NA,NA,1,1.11727187557622
S4_5197429,4,5197429,0.00137581608152741,0.272435897435897,312,NA,NA,1,-1.22520343828789
S4_5197430,4,5197430,0.00137581608152741,0.272435897435897,312,NA,NA,1,-1.22520343828789
S2_28194507,2,28194507,0.00142612146462167,0.354166666666667,312,NA,NA,1,-1.15723960137903
S4_124233895,4,124233895,0.00155241542319887,0.121794871794872,312,NA,NA,1,1.754834796148
S4_171375038,4,171375038,0.00158579787444103,0.331730769230769,312,NA,NA,1,-1.0755067772902
S2_25828662,2,25828662,0.00160096540939467,0.315705128205128,312,NA,NA,1,1.16144340185792
S9_149126635,9,149126635,0.00161618011460901,0.225961538461538,312,NA,NA,1,-1.1413823809425
S4_31674581,4,31674581,0.00173088492725729,0.139423076923077,312,NA,NA,1,1.64251225310198
S4_31674584,4,31674584,0.00173088492725729,0.139423076923077,312,NA,NA,1,1.64251225310198
S8_161398150,8,161398150,0.00175874832924897,0.221153846153846,312,NA,NA,1,1.17925292920155
S8_3430590,8,3430590,0.00180215374580053,0.0977564102564103,312,NA,NA,1,-1.64748400022548
S1_154081957,1,154081957,0.0018249873238361,0.0512820512820513,312,NA,NA,1,-2.07004925240102
S1_210652400,1,210652400,0.00190734331677382,0.153846153846154,312,NA,NA,1,-1.52497838904009
S1_40051761,1,40051761,0.00203116759578571,0.129807692307692,312,NA,NA,1,-1.67037137584754
S10_139314701,10,139314701,0.00214950479648168,0.41025641025641,312,NA,NA,1,-1.00863583409578
S2_10388515,2,10388515,0.00217519761467038,0.435897435897436,312,NA,NA,1,0.890441671654763
S9_126019124,9,126019124,0.00221448667316668,0.482371794871795,312,NA,NA,1,-0.937063795658709
S1_166805116,1,166805116,0.00223955272369865,0.155448717948718,312,NA,NA,1,-1.55198083692378
S1_2693911,1,2693911,0.00226680361573745,0.46474358974359,312,NA,NA,1,0.897498583410119
S7_9366057,7,9366057,0.00239604056181792,0.315705128205128,312,NA,NA,1,-1.06104553350147
S3_187007518,3,187007518,0.00243874942399617,0.126602564102564,312,NA,NA,1,1.58623923249863
S1_283186617,1,283186617,0.00244305811567738,0.217948717948718,312,NA,NA,1,1.2938677028244
S6_159829876,6,159829876,0.00253237531110108,0.173076923076923,312,NA,NA,1,-1.57075207925857
S2_193506723,2,193506723,0.00254762957276685,0.235576923076923,312,NA,NA,1,1.02731334558811
S1_220505546,1,220505546,0.00260337765140347,0.13301282051282,312,NA,NA,1,1.49700936870292
S6_103141159,6,103141159,0.00267965738706734,0.267628205128205,312,NA,NA,1,-1.12805292180208
S5_155030562,5,155030562,0.00269468136304255,0.17948717948718,312,NA,NA,1,-1.41304868887067
S6_162913790,6,162913790,0.00269736649471277,0.479166666666667,312,NA,NA,1,0.865025870595026
S4_25464452,4,25464452,0.00272034340873041,0.0336538461538461,312,NA,NA,1,-2.30096973979547
S4_235601592,4,235601592,0.00282204477399046,0.365384615384615,312,NA,NA,1,0.846849065177494
S7_154180652,7,154180652,0.00285437987696987,0.147435897435897,312,NA,NA,1,1.36805648971242
S2_48178047,2,48178047,0.00290083237052272,0.350961538461538,312,NA,NA,1,-0.920931155604869
S5_169238065,5,169238065,0.00293649661294306,0.331730769230769,312,NA,NA,1,1.04898355443405
S7_174582254,7,174582254,0.00300795012914469,0.350961538461538,312,NA,NA,1,1.03199834160638
S4_37324338,4,37324338,0.00301772632954858,0.0496794871794872,312,NA,NA,1,2.29436392297032
S2_28671362,2,28671362,0.00301988834704208,0.205128205128205,312,NA,NA,1,1.23073076081099
S2_26007026,2,26007026,0.00303704125716399,0.278846153846154,312,NA,NA,1,1.0141489196524
S6_108064929,6,108064929,0.00305448131582955,0.360576923076923,312,NA,NA,1,-0.941237017964369
S1_20908061,1,20908061,0.0030584700086728,0.0657051282051282,312,NA,NA,1,-1.83889855004804
S2_34575989,2,34575989,0.00307032426046948,0.092948717948718,312,NA,NA,1,-1.4879285785438
S4_230754732,4,230754732,0.003087846470709,0.136217948717949,312,NA,NA,1,1.256733711973
S1_29361699,1,29361699,0.0031290179481631,0.174679487179487,312,NA,NA,1,1.17663832889298
S2_27501249,2,27501249,0.00313884322524522,0.373397435897436,312,NA,NA,1,0.937341681711018
S4_127852191,4,127852191,0.00318197555504189,0.046474358974359,312,NA,NA,1,2.19576785545434
S4_127852195,4,127852195,0.00318197555557712,0.0464743589743589,312,NA,NA,1,-2.19576785541199
S7_77601060,7,77601060,0.00325071626505744,0.27724358974359,312,NA,NA,1,-1.09421490771851
S3_170124453,3,170124453,0.00327166843470861,0.21474358974359,312,NA,NA,1,1.19253495287305
S1_272337196,1,272337196,0.00327562413264977,0.136217948717949,312,NA,NA,1,1.46273735669664
S1_272337189,1,272337189,0.00327562413292731,0.136217948717949,312,NA,NA,1,-1.46273735668333
S3_172372690,3,172372690,0.00328591186885569,0.467948717948718,312,NA,NA,1,0.930517411971223
S3_172372735,3,172372735,0.00328591186885569,0.467948717948718,312,NA,NA,1,0.930517411971223
S1_93075304,1,93075304,0.00330599989036647,0.184294871794872,312,NA,NA,1,1.48887878002937
S4_82641960,4,82641960,0.00332581304727653,0.233974358974359,312,NA,NA,1,1.06358034834312
