SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S7_127144876,7,127144876,2.84976706628094e-07,0.1875,312,NA,NA,0.0146372585825388,NA
S3_156486164,3,156486164,1.51305870532054e-06,0.456730769230769,312,NA,NA,0.0388576171406894,NA
S4_42805409,4,42805409,1.1772008439898e-05,0.174679487179487,312,NA,NA,0.120929133899696,NA
S4_42805410,4,42805410,1.1772008439898e-05,0.174679487179487,312,NA,NA,0.120929133899696,NA
S4_42805440,4,42805440,1.1772008439898e-05,0.174679487179487,312,NA,NA,0.120929133899696,NA
S9_154601426,9,154601426,5.08848556968938e-05,0.144230769230769,312,NA,NA,0.435599807193259,NA
S4_40387026,4,40387026,6.40289079607815e-05,0.0657051282051282,312,NA,NA,0.442293547202105,NA
S4_67652163,4,67652163,8.26810659279436e-05,0.118589743589744,312,NA,NA,0.442293547202105,NA
S6_102601070,6,102601070,8.9125212402571e-05,0.113782051282051,312,NA,NA,0.442293547202105,NA
S6_155632594,6,155632594,0.000126178216203708,0.49198717948718,312,NA,NA,0.442293547202105,NA
S6_37900312,6,37900312,0.000126187109166097,0.256410256410256,312,NA,NA,0.442293547202105,NA
S4_42817250,4,42817250,0.000133559297565977,0.0544871794871795,312,NA,NA,0.442293547202105,NA
S4_40700576,4,40700576,0.000136696207905169,0.0785256410256411,312,NA,NA,0.442293547202105,NA
S4_36418636,4,36418636,0.000136721112399361,0.166666666666667,312,NA,NA,0.442293547202105,NA
S6_37900307,6,37900307,0.000140422172615226,0.254807692307692,312,NA,NA,0.442293547202105,NA
S4_38028987,4,38028987,0.000145853173727386,0.092948717948718,312,NA,NA,0.442293547202105,NA
S8_79071168,8,79071168,0.000155000366988647,0.246794871794872,312,NA,NA,0.442293547202105,NA
S8_79071195,8,79071195,0.000155000366988647,0.246794871794872,312,NA,NA,0.442293547202105,NA
S4_35552105,4,35552105,0.000175286422049667,0.0673076923076923,312,NA,NA,0.473854552407214,NA
S5_208195197,5,208195197,0.000272158294608336,0.341346153846154,312,NA,NA,0.698943324298398,NA
S3_41736244,3,41736244,0.000299925905534679,0.192307692307692,312,NA,NA,0.73357591837989,NA
S6_119686672,6,119686672,0.00036069638918831,0.317307692307692,312,NA,NA,0.773239933045851,NA
S6_119686682,6,119686682,0.00036069638918831,0.317307692307692,312,NA,NA,0.773239933045851,NA
S4_36418652,4,36418652,0.00037626709575296,0.150641025641026,312,NA,NA,0.773239933045851,NA
S9_100884407,9,100884407,0.000380696009419785,0.453525641025641,312,NA,NA,0.773239933045851,NA
S6_107754555,6,107754555,0.000398281880588805,0.408653846153846,312,NA,NA,0.773239933045851,NA
S3_41736076,3,41736076,0.000473721088045181,0.115384615384615,312,NA,NA,0.773239933045851,NA
S2_157583361,2,157583361,0.000482088163951397,0.161858974358974,312,NA,NA,0.773239933045851,NA
S4_40348572,4,40348572,0.000555049872736146,0.0512820512820513,312,NA,NA,0.773239933045851,NA
S4_18687248,4,18687248,0.000583439619240761,0.105769230769231,312,NA,NA,0.773239933045851,NA
S7_108846105,7,108846105,0.000587798819755193,0.248397435897436,312,NA,NA,0.773239933045851,NA
S4_38029207,4,38029207,0.000601015794030578,0.092948717948718,312,NA,NA,0.773239933045851,NA
S4_38029230,4,38029230,0.000607851587014002,0.0913461538461539,312,NA,NA,0.773239933045851,NA
S1_170848735,1,170848735,0.000610143644967108,0.38301282051282,312,NA,NA,0.773239933045851,NA
S2_44380107,2,44380107,0.00062007144644111,0.286858974358974,312,NA,NA,0.773239933045851,NA
S2_44380109,2,44380109,0.00062007144644111,0.286858974358974,312,NA,NA,0.773239933045851,NA
S2_44380110,2,44380110,0.00062007144644111,0.286858974358974,312,NA,NA,0.773239933045851,NA
S2_44380114,2,44380114,0.00062007144644111,0.286858974358974,312,NA,NA,0.773239933045851,NA
S8_120609633,8,120609633,0.000622869121069641,0.157051282051282,312,NA,NA,0.773239933045851,NA
S2_9971418,2,9971418,0.000623001336660103,0.19551282051282,312,NA,NA,0.773239933045851,NA
S3_154593384,3,154593384,0.000646189449583846,0.408653846153846,312,NA,NA,0.773239933045851,NA
S5_200108478,5,200108478,0.000657331065628617,0.293269230769231,312,NA,NA,0.773239933045851,NA
S8_116532500,8,116532500,0.000683174188797312,0.368589743589744,312,NA,NA,0.773239933045851,NA
S2_181680918,2,181680918,0.000684978072239993,0.0817307692307692,312,NA,NA,0.773239933045851,NA
S9_102347468,9,102347468,0.000700085469369099,0.49198717948718,312,NA,NA,0.773239933045851,NA
