SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S4_43589697,4,43589697,2.79337243808643e-06,0.115384615384615,312,NA,NA,0.0614571110571002,NA
S3_219183201,3,219183201,2.82239227045296e-06,0.0881410256410257,312,NA,NA,0.0614571110571002,NA
S4_43589694,4,43589694,3.589574852935e-06,0.107371794871795,312,NA,NA,0.0614571110571002,NA
S3_215471292,3,215471292,4.89827649558239e-06,0.177884615384615,312,NA,NA,0.0628975439106496,NA
S3_215475112,3,215475112,1.34192913145678e-05,0.0993589743589743,312,NA,NA,0.137851011958029,NA
S3_220678709,3,220678709,1.97785119414565e-05,0.0961538461538461,312,NA,NA,0.169313951474839,NA
S3_219063359,3,219063359,2.76439773775188e-05,0.115384615384615,312,NA,NA,0.177641954789299,NA
S3_215932071,3,215932071,2.96675382717874e-05,0.134615384615385,312,NA,NA,0.177641954789299,NA
S7_174254016,7,174254016,3.11270290501663e-05,0.38301282051282,312,NA,NA,0.177641954789299,NA
S3_217837353,3,217837353,4.25115773378401e-05,0.115384615384615,312,NA,NA,0.218352214680348,NA
S4_37324338,4,37324338,5.47073093395565e-05,0.0496794871794872,312,NA,NA,0.255448320873422,NA
S3_219183899,3,219183899,6.43172107804392e-05,0.206730769230769,312,NA,NA,0.275293741442975,NA
S3_219064097,3,219064097,9.70548731662261e-05,0.19551282051282,312,NA,NA,0.325682719489762,NA
S3_218188241,3,218188241,9.83978710610627e-05,0.203525641025641,312,NA,NA,0.325682719489762,NA
S3_218903401,3,218903401,0.000102811581397015,0.112179487179487,312,NA,NA,0.325682719489762,NA
S4_5197429,4,5197429,0.000107793669204018,0.272435897435897,312,NA,NA,0.325682719489762,NA
S4_5197430,4,5197430,0.000107793669204018,0.272435897435897,312,NA,NA,0.325682719489762,NA
S4_2651122,4,2651122,0.000129738410450669,0.352564102564103,312,NA,NA,0.363202463195921,NA
S3_218117329,3,218117329,0.000134354434139799,0.128205128205128,312,NA,NA,0.363202463195921,NA
S4_2647078,4,2647078,0.000167952200568781,0.485576923076923,312,NA,NA,0.393519279817412,NA
S3_229900376,3,229900376,0.000168517493204328,0.0705128205128205,312,NA,NA,0.393519279817412,NA
S1_7356432,1,7356432,0.000168553709011995,0.330128205128205,312,NA,NA,0.393519279817412,NA
S6_118095457,6,118095457,0.000203210756976634,0.264423076923077,312,NA,NA,0.40144285040734,NA
S6_118095463,6,118095463,0.000203210756976634,0.264423076923077,312,NA,NA,0.40144285040734,NA
S6_118095467,6,118095467,0.000203210756976634,0.264423076923077,312,NA,NA,0.40144285040734,NA
S6_118095473,6,118095473,0.000203210756976634,0.264423076923077,312,NA,NA,0.40144285040734,NA
S6_118095458,6,118095458,0.000219791407966346,0.262820512820513,312,NA,NA,0.403432734122804,NA
S10_84231607,10,84231607,0.000227315135108779,0.198717948717949,312,NA,NA,0.403432734122804,NA
S8_106235548,8,106235548,0.000227781657799609,0.198717948717949,312,NA,NA,0.403432734122804,NA
S4_174303214,4,174303214,0.000244436959246113,0.455128205128205,312,NA,NA,0.418500517925269,NA
S4_25464452,4,25464452,0.000297490605710973,0.0336538461538461,312,NA,NA,0.460110792124847,NA
S2_232384328,2,232384328,0.000299979670880064,0.266025641025641,312,NA,NA,0.460110792124847,NA
S4_37324361,4,37324361,0.000301095128198413,0.0464743589743589,312,NA,NA,0.460110792124847,NA
S1_164089270,1,164089270,0.000304572687192041,0.32051282051282,312,NA,NA,0.460110792124847,NA
S4_830867,4,830867,0.000339389067736423,0.461538461538462,312,NA,NA,0.498058305318454,NA
S6_147337101,6,147337101,0.000354710636437009,0.221153846153846,312,NA,NA,0.506083400536503,NA
S3_215764669,3,215764669,0.000398396119461912,0.174679487179487,312,NA,NA,0.553049186051951,NA
