SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S2_230884531,2,230884531,2.72535713734036e-05,0.315705128205128,312,NA,NA,0.70704120740957,NA
S3_217837353,3,217837353,3.37208066178023e-05,0.115384615384615,312,NA,NA,0.70704120740957,NA
S2_232384328,2,232384328,8.29157991900317e-05,0.266025641025641,312,NA,NA,0.70704120740957,NA
S3_136907404,3,136907404,9.2251445158705e-05,0.40224358974359,312,NA,NA,0.70704120740957,NA
S3_229900376,3,229900376,9.24941251541118e-05,0.0705128205128205,312,NA,NA,0.70704120740957,NA
S4_43589694,4,43589694,9.29545882558624e-05,0.107371794871795,312,NA,NA,0.70704120740957,NA
S6_102226238,6,102226238,9.63590220950293e-05,0.487179487179487,312,NA,NA,0.70704120740957,NA
S8_116532500,8,116532500,0.000121877518212703,0.368589743589744,312,NA,NA,0.73154921870135,NA
S7_136855242,7,136855242,0.000131081393154237,0.30448717948718,312,NA,NA,0.73154921870135,NA
S5_208173233,5,208173233,0.000172908462200063,0.274038461538462,312,NA,NA,0.73154921870135,NA
S9_151819330,9,151819330,0.000190568394936272,0.0625,312,NA,NA,0.73154921870135,NA
S4_43589697,4,43589697,0.000201844239778864,0.115384615384615,312,NA,NA,0.73154921870135,NA
S4_2647078,4,2647078,0.000207170714567439,0.485576923076923,312,NA,NA,0.73154921870135,NA
S3_217237944,3,217237944,0.000257009874813671,0.112179487179487,312,NA,NA,0.73154921870135,NA
S3_219183201,3,219183201,0.00028477619903128,0.0881410256410257,312,NA,NA,0.73154921870135,NA
S2_236610390,2,236610390,0.000310557977051737,0.217948717948718,312,NA,NA,0.73154921870135,NA
S2_236610391,2,236610391,0.00031887721157597,0.219551282051282,312,NA,NA,0.73154921870135,NA
S3_2117932,3,2117932,0.000323344141013299,0.288461538461538,312,NA,NA,0.73154921870135,NA
S5_208341668,5,208341668,0.000367951929397701,0.301282051282051,312,NA,NA,0.73154921870135,NA
S5_208341720,5,208341720,0.000367951929397701,0.301282051282051,312,NA,NA,0.73154921870135,NA
S6_87402825,6,87402825,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402829,6,87402829,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402833,6,87402833,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402835,6,87402835,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402836,6,87402836,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402840,6,87402840,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402841,6,87402841,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_87402847,6,87402847,0.000408910069226895,0.314102564102564,312,NA,NA,0.73154921870135,NA
S6_128053636,6,128053636,0.000413039100954756,0.267628205128205,312,NA,NA,0.73154921870135,NA
S2_217012263,2,217012263,0.000533200507105912,0.177884615384615,312,NA,NA,0.912892588216033,NA
S6_87402827,6,87402827,0.000611009820134306,0.27724358974359,312,NA,NA,0.960380096261302,NA
S5_17229164,5,17229164,0.000629131036075464,0.155448717948718,312,NA,NA,0.960380096261302,NA
